O3,O3_8hrs,NO2,CO,SO2,PM10,PM2_5,Estacion,DateTime,Anio,Mes,Dia,Hora
19.0,6.0,19.0,195.0,1.0,21.0,,bine,2023-08-03 10:00:00,2023,8,3,10
25.0,9.0,16.0,197.0,1.0,16.0,,bine,2023-08-03 11:00:00,2023,8,3,11
26.0,11.0,9.0,195.0,1.0,18.0,,bine,2023-08-03 12:00:00,2023,8,3,12
27.0,15.0,12.0,194.0,1.0,17.0,8.0,bine,2023-08-03 13:00:00,2023,8,3,13
31.0,18.0,15.0,192.0,1.0,14.0,,bine,2023-08-03 14:00:00,2023,8,3,14
30.0,21.0,,190.0,1.0,14.0,,bine,2023-08-03 15:00:00,2023,8,3,15
28.0,24.0,,189.0,1.0,,,bine,2023-08-03 16:00:00,2023,8,3,16
25.0,26.0,12.0,185.0,1.0,,,bine,2023-08-03 17:00:00,2023,8,3,17
21.0,27.0,13.0,181.0,1.0,,,bine,2023-08-03 18:00:00,2023,8,3,18
18.0,26.0,12.0,179.0,1.0,,,bine,2023-08-03 19:00:00,2023,8,3,19
16.0,25.0,13.0,181.0,1.0,21.0,,bine,2023-08-03 20:00:00,2023,8,3,20
13.0,23.0,15.0,183.0,1.0,22.0,8.0,bine,2023-08-03 21:00:00,2023,8,3,21
11.0,20.0,14.0,184.0,1.0,22.0,11.0,bine,2023-08-03 22:00:00,2023,8,3,22
9.0,18.0,14.0,184.0,1.0,21.0,14.0,bine,2023-08-03 23:00:00,2023,8,3,23
7.0,15.0,16.0,184.0,1.0,21.0,14.0,bine,2023-08-04 00:00:00,2023,8,4,0
9.0,13.0,12.0,184.0,1.0,24.0,10.0,bine,2023-08-04 01:00:00,2023,8,4,1
14.0,12.0,7.0,184.0,1.0,20.0,8.0,bine,2023-08-04 02:00:00,2023,8,4,2
14.0,12.0,6.0,182.0,1.0,16.0,8.0,bine,2023-08-04 03:00:00,2023,8,4,3
12.0,11.0,9.0,179.0,1.0,10.0,,bine,2023-08-04 04:00:00,2023,8,4,4
6.0,10.0,12.0,177.0,1.0,12.0,,bine,2023-08-04 05:00:00,2023,8,4,5
9.0,10.0,11.0,175.0,1.0,11.0,,bine,2023-08-04 06:00:00,2023,8,4,6
2.0,9.0,17.0,174.0,1.0,9.0,,bine,2023-08-04 07:00:00,2023,8,4,7
5.0,9.0,16.0,175.0,1.0,12.0,,bine,2023-08-04 08:00:00,2023,8,4,8
10.0,9.0,18.0,178.0,1.0,12.0,,bine,2023-08-04 09:00:00,2023,8,4,9
13.0,9.0,15.0,182.0,1.0,17.0,,bine,2023-08-04 10:00:00,2023,8,4,10
20.0,10.0,10.0,185.0,1.0,18.0,,bine,2023-08-04 11:00:00,2023,8,4,11
29.0,12.0,7.0,186.0,1.0,16.0,17.0,bine,2023-08-04 12:00:00,2023,8,4,12
32.0,15.0,5.0,186.0,1.0,13.0,17.0,bine,2023-08-04 13:00:00,2023,8,4,13
33.0,18.0,3.0,186.0,1.0,10.0,,bine,2023-08-04 14:00:00,2023,8,4,14
30.0,22.0,3.0,185.0,1.0,11.0,,bine,2023-08-04 15:00:00,2023,8,4,15
30.0,25.0,4.0,182.0,1.0,9.0,,bine,2023-08-04 16:00:00,2023,8,4,16
24.0,26.0,6.0,177.0,1.0,19.0,,bine,2023-08-04 17:00:00,2023,8,4,17
23.0,28.0,6.0,173.0,1.0,18.0,,bine,2023-08-04 18:00:00,2023,8,4,18
17.0,27.0,6.0,171.0,1.0,16.0,,bine,2023-08-04 19:00:00,2023,8,4,19
16.0,26.0,7.0,171.0,1.0,15.0,,bine,2023-08-04 20:00:00,2023,8,4,20
8.0,23.0,15.0,172.0,1.0,15.0,,bine,2023-08-04 21:00:00,2023,8,4,21
4.0,19.0,21.0,176.0,1.0,10.0,,bine,2023-08-04 22:00:00,2023,8,4,22
4.0,16.0,21.0,183.0,1.0,10.0,,bine,2023-08-04 23:00:00,2023,8,4,23
5.0,13.0,18.0,188.0,1.0,7.0,,bine,2023-08-05 00:00:00,2023,8,5,0
3.0,10.0,19.0,191.0,1.0,12.0,,bine,2023-08-05 01:00:00,2023,8,5,1
2.0,7.0,17.0,195.0,1.0,14.0,,bine,2023-08-05 02:00:00,2023,8,5,2
3.0,6.0,12.0,199.0,1.0,19.0,,bine,2023-08-05 03:00:00,2023,8,5,3
4.0,4.0,13.0,200.99999999999997,1.0,17.0,9.0,bine,2023-08-05 04:00:00,2023,8,5,4
5.0,4.0,12.0,200.99999999999997,1.0,18.0,12.0,bine,2023-08-05 05:00:00,2023,8,5,5
2.0,4.0,14.0,198.0,1.0,14.0,12.0,bine,2023-08-05 06:00:00,2023,8,5,6
2.0,3.0,13.0,194.0,1.0,14.0,,bine,2023-08-05 07:00:00,2023,8,5,7
3.0,3.0,14.0,195.0,1.0,19.0,,bine,2023-08-05 08:00:00,2023,8,5,8
7.0,4.0,18.0,199.0,1.0,23.0,,bine,2023-08-05 09:00:00,2023,8,5,9
14.0,5.0,16.0,202.0,1.0,26.0,,bine,2023-08-05 10:00:00,2023,8,5,10
23.0,8.0,8.0,200.99999999999997,1.0,26.0,,bine,2023-08-05 11:00:00,2023,8,5,11
32.0,11.0,8.0,200.0,1.0,26.0,,bine,2023-08-05 12:00:00,2023,8,5,12
45.0,16.0,5.0,199.0,1.0,20.0,,bine,2023-08-05 13:00:00,2023,8,5,13
51.0,22.0,5.0,199.0,1.0,19.0,,bine,2023-08-05 14:00:00,2023,8,5,14
42.0,27.0,7.0,197.0,1.0,27.0,,bine,2023-08-05 15:00:00,2023,8,5,15
28.0,30.0,18.0,195.0,1.0,36.0,,bine,2023-08-05 16:00:00,2023,8,5,16
16.0,31.0,30.0,194.0,1.0,26.0,,bine,2023-08-05 17:00:00,2023,8,5,17
16.0,32.0,24.0,193.0,1.0,23.0,16.0,bine,2023-08-05 18:00:00,2023,8,5,18
14.0,31.0,27.0,197.0,1.0,21.0,16.0,bine,2023-08-05 19:00:00,2023,8,5,19
11.0,28.0,29.0,202.99999999999997,1.0,23.0,18.0,bine,2023-08-05 20:00:00,2023,8,5,20
13.0,24.0,24.0,210.0,1.0,36.0,35.0,bine,2023-08-05 21:00:00,2023,8,5,21
15.0,19.0,24.0,213.0,1.0,23.0,35.0,bine,2023-08-05 22:00:00,2023,8,5,22
30.0,18.0,8.0,214.0,1.0,23.0,,bine,2023-08-05 23:00:00,2023,8,5,23
22.0,17.0,10.0,212.0,1.0,,,bine,2023-08-06 00:00:00,2023,8,6,0
20.0,18.0,10.0,206.0,1.0,,,bine,2023-08-06 01:00:00,2023,8,6,1
23.0,19.0,7.0,200.0,1.0,15.0,8.0,bine,2023-08-06 02:00:00,2023,8,6,2
27.0,20.0,3.0,193.0,1.0,10.0,7.0,bine,2023-08-06 03:00:00,2023,8,6,3
24.0,22.0,7.0,185.0,1.0,10.0,7.0,bine,2023-08-06 04:00:00,2023,8,6,4
19.0,23.0,9.0,177.0,1.0,7.0,7.0,bine,2023-08-06 05:00:00,2023,8,6,5
13.0,22.0,13.0,173.0,1.0,7.0,,bine,2023-08-06 06:00:00,2023,8,6,6
7.0,19.0,23.0,174.0,1.0,9.0,,bine,2023-08-06 07:00:00,2023,8,6,7
12.0,18.0,26.0,179.0,1.0,9.0,,bine,2023-08-06 08:00:00,2023,8,6,8
29.0,19.0,11.0,182.0,1.0,9.0,,bine,2023-08-06 09:00:00,2023,8,6,9
39.0,21.0,5.0,182.0,1.0,,,bine,2023-08-06 10:00:00,2023,8,6,10
43.0,23.0,5.0,183.0,1.0,,,bine,2023-08-06 11:00:00,2023,8,6,11
42.0,26.0,3.0,183.0,1.0,,,bine,2023-08-06 12:00:00,2023,8,6,12
40.0,28.0,2.0,184.0,1.0,10.0,,bine,2023-08-06 13:00:00,2023,8,6,13
40.0,32.0,2.0,183.0,1.0,8.0,,bine,2023-08-06 14:00:00,2023,8,6,14
36.0,35.0,1.0,180.0,1.0,7.0,,bine,2023-08-06 15:00:00,2023,8,6,15
34.0,38.0,1.0,174.0,1.0,7.0,,bine,2023-08-06 16:00:00,2023,8,6,16
37.0,39.0,1.0,169.0,1.0,10.0,,bine,2023-08-06 17:00:00,2023,8,6,17
35.0,38.0,2.0,168.0,1.0,17.0,,bine,2023-08-06 18:00:00,2023,8,6,18
30.0,37.0,8.0,167.0,1.0,20.0,,bine,2023-08-06 19:00:00,2023,8,6,19
22.0,34.0,19.0,169.0,1.0,20.0,,bine,2023-08-06 20:00:00,2023,8,6,20
10.0,31.0,31.0,173.0,1.0,28.0,20.0,bine,2023-08-06 21:00:00,2023,8,6,21
8.0,27.0,30.0,181.0,1.0,39.0,36.0,bine,2023-08-06 22:00:00,2023,8,6,22
5.0,23.0,33.0,189.0,1.0,50.0,45.0,bine,2023-08-06 23:00:00,2023,8,6,23
10.0,20.0,22.0,196.0,1.0,53.0,38.0,bine,2023-08-07 00:00:00,2023,8,7,0
6.0,16.0,23.0,200.0,1.0,38.0,26.0,bine,2023-08-07 01:00:00,2023,8,7,1
9.0,13.0,21.0,202.99999999999997,1.0,33.0,23.0,bine,2023-08-07 02:00:00,2023,8,7,2
10.0,10.0,19.0,204.0,1.0,27.0,16.0,bine,2023-08-07 03:00:00,2023,8,7,3
6.0,8.0,21.0,202.0,1.0,25.0,18.0,bine,2023-08-07 04:00:00,2023,8,7,4
3.0,7.0,17.0,200.0,1.0,29.0,27.0,bine,2023-08-07 05:00:00,2023,8,7,5
3.0,7.0,17.0,195.0,1.0,30.0,29.0,bine,2023-08-07 06:00:00,2023,8,7,6
4.0,6.0,17.0,191.0,1.0,38.0,26.0,bine,2023-08-07 07:00:00,2023,8,7,7
5.0,6.0,19.0,188.0,1.0,33.0,26.0,bine,2023-08-07 08:00:00,2023,8,7,8
11.0,6.0,21.0,192.0,1.0,36.0,,bine,2023-08-07 09:00:00,2023,8,7,9
25.0,8.0,16.0,196.0,1.0,33.0,,bine,2023-08-07 10:00:00,2023,8,7,10
34.0,11.0,16.0,197.0,1.0,24.0,,bine,2023-08-07 11:00:00,2023,8,7,11
49.0,17.0,14.0,199.0,1.0,26.0,25.0,bine,2023-08-07 12:00:00,2023,8,7,12
62.0,24.0,11.0,200.0,1.0,23.0,22.0,bine,2023-08-07 13:00:00,2023,8,7,13
78.0,34.0,9.0,199.0,1.0,21.0,19.0,bine,2023-08-07 14:00:00,2023,8,7,14
75.0,42.0,9.0,198.0,1.0,22.0,19.0,bine,2023-08-07 15:00:00,2023,8,7,15
83.0,52.0,12.0,195.0,1.0,20.0,,bine,2023-08-07 16:00:00,2023,8,7,16
76.0,60.0,7.0,189.0,1.0,30.0,,bine,2023-08-07 17:00:00,2023,8,7,17
46.0,63.0,9.0,184.0,1.0,32.0,30.0,bine,2023-08-07 18:00:00,2023,8,7,18
27.0,62.0,17.0,184.0,1.0,36.0,30.0,bine,2023-08-07 19:00:00,2023,8,7,19
18.0,58.0,24.0,184.0,1.0,42.0,25.0,bine,2023-08-07 20:00:00,2023,8,7,20
22.0,53.0,26.0,186.0,1.0,40.0,21.0,bine,2023-08-07 21:00:00,2023,8,7,21
27.0,47.0,21.0,187.0,1.0,38.0,30.0,bine,2023-08-07 22:00:00,2023,8,7,22
18.0,40.0,26.0,188.0,1.0,32.0,28.0,bine,2023-08-07 23:00:00,2023,8,7,23
10.0,31.0,25.0,189.0,1.0,37.0,34.0,bine,2023-08-08 00:00:00,2023,8,8,0
9.0,22.0,24.0,192.0,1.0,50.0,35.0,bine,2023-08-08 01:00:00,2023,8,8,1
15.0,18.0,12.0,192.0,1.0,40.0,23.0,bine,2023-08-08 02:00:00,2023,8,8,2
14.0,17.0,13.0,190.0,1.0,31.0,17.0,bine,2023-08-08 03:00:00,2023,8,8,3
5.0,15.0,21.0,188.0,1.0,34.0,22.0,bine,2023-08-08 04:00:00,2023,8,8,4
5.0,13.0,21.0,187.0,1.0,33.0,29.0,bine,2023-08-08 05:00:00,2023,8,8,5
3.0,10.0,21.0,186.0,1.0,36.0,29.0,bine,2023-08-08 06:00:00,2023,8,8,6
3.0,8.0,19.0,188.0,1.0,39.0,36.0,bine,2023-08-08 07:00:00,2023,8,8,7
5.0,7.0,23.0,191.0,1.0,36.0,36.0,bine,2023-08-08 08:00:00,2023,8,8,8
12.0,8.0,29.0,195.0,1.0,35.0,,bine,2023-08-08 09:00:00,2023,8,8,9
22.0,9.0,29.0,200.99999999999997,1.0,41.0,,bine,2023-08-08 10:00:00,2023,8,8,10
37.0,12.0,22.0,206.0,1.0,37.0,20.0,bine,2023-08-08 11:00:00,2023,8,8,11
48.0,17.0,6.0,206.0,1.0,26.0,20.0,bine,2023-08-08 12:00:00,2023,8,8,12
48.0,22.0,8.0,204.99999999999997,1.0,18.0,14.0,bine,2023-08-08 13:00:00,2023,8,8,13
53.0,29.0,8.0,202.99999999999997,1.0,14.0,,bine,2023-08-08 14:00:00,2023,8,8,14
59.0,36.0,6.0,199.0,1.0,10.0,,bine,2023-08-08 15:00:00,2023,8,8,15
62.0,43.0,4.0,192.0,1.0,10.0,,bine,2023-08-08 16:00:00,2023,8,8,16
61.0,49.0,4.0,184.0,1.0,20.0,,bine,2023-08-08 17:00:00,2023,8,8,17
45.0,52.0,11.0,176.0,1.0,23.0,23.0,bine,2023-08-08 18:00:00,2023,8,8,18
35.0,51.0,13.0,173.0,1.0,23.0,,bine,2023-08-08 19:00:00,2023,8,8,19
25.0,49.0,20.0,174.0,1.0,35.0,20.0,bine,2023-08-08 20:00:00,2023,8,8,20
18.0,45.0,24.0,175.0,1.0,42.0,26.0,bine,2023-08-08 21:00:00,2023,8,8,21
16.0,40.0,23.0,178.0,1.0,49.0,25.0,bine,2023-08-08 22:00:00,2023,8,8,22
18.0,35.0,22.0,181.0,1.0,45.0,35.0,bine,2023-08-08 23:00:00,2023,8,8,23
18.0,30.0,24.0,184.0,1.0,42.0,30.0,bine,2023-08-09 00:00:00,2023,8,9,0
6.0,23.0,31.0,187.0,1.0,43.0,26.0,bine,2023-08-09 01:00:00,2023,8,9,1
12.0,19.0,20.0,190.0,1.0,39.0,23.0,bine,2023-08-09 02:00:00,2023,8,9,2
3.0,15.0,25.0,192.0,1.0,38.0,22.0,bine,2023-08-09 03:00:00,2023,8,9,3
6.0,12.0,18.0,193.0,1.0,40.0,31.0,bine,2023-08-09 04:00:00,2023,8,9,4
4.0,10.0,23.0,193.0,1.0,36.0,32.0,bine,2023-08-09 05:00:00,2023,8,9,5
2.0,9.0,25.0,192.0,1.0,34.0,26.0,bine,2023-08-09 06:00:00,2023,8,9,6
2.0,7.0,21.0,194.0,1.0,33.0,29.0,bine,2023-08-09 07:00:00,2023,8,9,7
4.0,5.0,24.0,200.0,1.0,39.0,29.0,bine,2023-08-09 08:00:00,2023,8,9,8
12.0,6.0,22.0,204.99999999999997,1.0,47.0,,bine,2023-08-09 09:00:00,2023,8,9,9
24.0,7.0,18.0,208.0,1.0,35.0,,bine,2023-08-09 10:00:00,2023,8,9,10
37.0,11.0,16.0,208.0,1.0,31.0,14.0,bine,2023-08-09 11:00:00,2023,8,9,11
47.0,17.0,17.0,208.0,1.0,34.0,23.0,bine,2023-08-09 12:00:00,2023,8,9,12
60.0,24.0,6.0,206.99999999999997,1.0,39.0,25.0,bine,2023-08-09 13:00:00,2023,8,9,13
44.0,29.0,3.0,204.0,1.0,33.0,25.0,bine,2023-08-09 14:00:00,2023,8,9,14
42.0,34.0,2.0,199.0,1.0,33.0,,bine,2023-08-09 15:00:00,2023,8,9,15
42.0,39.0,3.0,190.0,1.0,20.0,,bine,2023-08-09 16:00:00,2023,8,9,16
43.0,42.0,3.0,181.0,1.0,22.0,,bine,2023-08-09 17:00:00,2023,8,9,17
43.0,45.0,4.0,175.0,1.0,26.0,18.0,bine,2023-08-09 18:00:00,2023,8,9,18
40.0,45.0,6.0,172.0,1.0,20.0,,bine,2023-08-09 19:00:00,2023,8,9,19
35.0,44.0,9.0,169.0,1.0,20.0,,bine,2023-08-09 20:00:00,2023,8,9,20
29.0,40.0,14.0,168.0,1.0,17.0,,bine,2023-08-09 21:00:00,2023,8,9,21
22.0,37.0,19.0,171.0,1.0,21.0,19.0,bine,2023-08-09 22:00:00,2023,8,9,22
25.0,35.0,11.0,173.0,1.0,23.0,21.0,bine,2023-08-09 23:00:00,2023,8,9,23
24.0,33.0,8.0,175.0,1.0,22.0,19.0,bine,2023-08-10 00:00:00,2023,8,10,0
31.0,31.0,3.0,176.0,1.0,16.0,19.0,bine,2023-08-10 01:00:00,2023,8,10,1
32.0,30.0,1.0,175.0,1.0,16.0,13.0,bine,2023-08-10 02:00:00,2023,8,10,2
31.0,29.0,1.0,175.0,1.0,13.0,,bine,2023-08-10 03:00:00,2023,8,10,3
32.0,28.0,1.0,173.0,1.0,12.0,6.0,bine,2023-08-10 04:00:00,2023,8,10,4
33.0,29.0,1.0,171.0,1.0,7.0,,bine,2023-08-10 05:00:00,2023,8,10,5
32.0,30.0,3.0,167.0,1.0,9.0,5.0,bine,2023-08-10 06:00:00,2023,8,10,6
27.0,30.0,7.0,165.0,1.0,9.0,,bine,2023-08-10 07:00:00,2023,8,10,7
28.0,31.0,8.0,163.0,1.0,10.0,,bine,2023-08-10 08:00:00,2023,8,10,8
32.0,31.0,7.0,164.0,1.0,10.0,,bine,2023-08-10 09:00:00,2023,8,10,9
37.0,32.0,5.0,165.0,1.0,11.0,,bine,2023-08-10 10:00:00,2023,8,10,10
39.0,33.0,3.0,166.0,1.0,15.0,11.0,bine,2023-08-10 11:00:00,2023,8,10,11
40.0,34.0,2.0,167.0,1.0,15.0,13.0,bine,2023-08-10 12:00:00,2023,8,10,12
42.0,35.0,3.0,168.0,1.0,14.0,13.0,bine,2023-08-10 13:00:00,2023,8,10,13
42.0,36.0,2.0,169.0,1.0,12.0,6.0,bine,2023-08-10 14:00:00,2023,8,10,14
43.0,38.0,2.0,169.0,1.0,11.0,,bine,2023-08-10 15:00:00,2023,8,10,15
44.0,40.0,2.0,169.0,1.0,13.0,,bine,2023-08-10 16:00:00,2023,8,10,16
42.0,41.0,3.0,168.0,1.0,18.0,,bine,2023-08-10 17:00:00,2023,8,10,17
38.0,41.0,4.0,168.0,1.0,21.0,20.0,bine,2023-08-10 18:00:00,2023,8,10,18
38.0,41.0,5.0,169.0,1.0,23.0,15.0,bine,2023-08-10 19:00:00,2023,8,10,19
33.0,40.0,7.0,170.0,1.0,24.0,19.0,bine,2023-08-10 20:00:00,2023,8,10,20
31.0,39.0,8.0,171.0,1.0,21.0,17.0,bine,2023-08-10 21:00:00,2023,8,10,21
30.0,37.0,9.0,173.0,1.0,23.0,19.0,bine,2023-08-10 22:00:00,2023,8,10,22
32.0,36.0,6.0,174.0,1.0,22.0,20.0,bine,2023-08-10 23:00:00,2023,8,10,23
28.0,34.0,10.0,176.0,1.0,21.0,17.0,bine,2023-08-11 00:00:00,2023,8,11,0
36.0,33.0,7.0,178.0,1.0,21.0,17.0,bine,2023-08-11 01:00:00,2023,8,11,1
12.0,30.0,28.0,180.0,1.0,26.0,18.0,bine,2023-08-11 02:00:00,2023,8,11,2
14.0,27.0,19.0,182.0,1.0,30.0,21.0,bine,2023-08-11 03:00:00,2023,8,11,3
19.0,25.0,18.0,184.0,1.0,31.0,19.0,bine,2023-08-11 04:00:00,2023,8,11,4
23.0,24.0,9.0,183.0,1.0,27.0,17.0,bine,2023-08-11 05:00:00,2023,8,11,5
23.0,23.0,5.0,182.0,1.0,22.0,17.0,bine,2023-08-11 06:00:00,2023,8,11,6
19.0,22.0,11.0,181.0,1.0,22.0,,bine,2023-08-11 07:00:00,2023,8,11,7
4.0,19.0,26.0,183.0,1.0,34.0,,bine,2023-08-11 08:00:00,2023,8,11,8
8.0,15.0,22.0,188.0,1.0,48.0,44.0,bine,2023-08-11 09:00:00,2023,8,11,9
30.0,18.0,7.0,189.0,1.0,48.0,44.0,bine,2023-08-11 10:00:00,2023,8,11,10
45.0,21.0,4.0,187.0,1.0,,,bine,2023-08-11 11:00:00,2023,8,11,11
53.0,26.0,4.0,185.0,1.0,,,bine,2023-08-11 12:00:00,2023,8,11,12
61.0,30.0,6.0,186.0,1.0,18.0,,bine,2023-08-11 13:00:00,2023,8,11,13
62.0,35.0,5.0,186.0,1.0,19.0,13.0,bine,2023-08-11 14:00:00,2023,8,11,14
58.0,40.0,4.0,187.0,1.0,18.0,13.0,bine,2023-08-11 15:00:00,2023,8,11,15
57.0,47.0,4.0,183.0,1.0,17.0,11.0,bine,2023-08-11 16:00:00,2023,8,11,16
48.0,52.0,8.0,177.0,1.0,30.0,32.0,bine,2023-08-11 17:00:00,2023,8,11,17
21.0,51.0,38.0,177.0,1.0,49.0,56.0,bine,2023-08-11 18:00:00,2023,8,11,18
36.0,50.0,21.0,181.0,1.0,32.0,56.0,bine,2023-08-11 19:00:00,2023,8,11,19
26.0,46.0,27.0,184.0,1.0,24.0,,bine,2023-08-11 20:00:00,2023,8,11,20
27.0,42.0,31.0,188.0,1.0,22.0,,bine,2023-08-11 21:00:00,2023,8,11,21
27.0,38.0,30.0,192.0,1.0,20.0,,bine,2023-08-11 22:00:00,2023,8,11,22
39.0,35.0,14.0,193.0,1.0,23.0,,bine,2023-08-11 23:00:00,2023,8,11,23
30.0,32.0,22.0,194.0,1.0,20.0,,bine,2023-08-12 00:00:00,2023,8,12,0
13.0,27.0,28.0,198.0,1.0,24.0,,bine,2023-08-12 01:00:00,2023,8,12,1
6.0,26.0,33.0,199.0,1.0,39.0,,bine,2023-08-12 02:00:00,2023,8,12,2
5.0,22.0,26.0,199.0,1.0,44.0,40.0,bine,2023-08-12 03:00:00,2023,8,12,3
5.0,19.0,22.0,199.0,1.0,41.0,38.0,bine,2023-08-12 04:00:00,2023,8,12,4
7.0,17.0,20.0,198.0,1.0,37.0,32.0,bine,2023-08-12 05:00:00,2023,8,12,5
4.0,14.0,21.0,195.0,1.0,40.0,35.0,bine,2023-08-12 06:00:00,2023,8,12,6
4.0,9.0,21.0,196.0,1.0,36.0,28.0,bine,2023-08-12 07:00:00,2023,8,12,7
7.0,6.0,23.0,200.99999999999997,1.0,30.0,28.0,bine,2023-08-12 08:00:00,2023,8,12,8
18.0,7.0,20.0,202.99999999999997,1.0,32.0,,bine,2023-08-12 09:00:00,2023,8,12,9
40.0,11.0,14.0,202.0,1.0,28.0,,bine,2023-08-12 10:00:00,2023,8,12,10
49.0,17.0,20.0,200.0,1.0,19.0,8.0,bine,2023-08-12 11:00:00,2023,8,12,11
60.0,24.0,17.0,199.0,1.0,19.0,15.0,bine,2023-08-12 12:00:00,2023,8,12,12
70.0,32.0,12.0,198.0,1.0,23.0,20.0,bine,2023-08-12 13:00:00,2023,8,12,13
83.0,41.0,11.0,198.0,1.0,25.0,23.0,bine,2023-08-12 14:00:00,2023,8,12,14
77.0,51.0,6.0,197.0,1.0,26.0,19.0,bine,2023-08-12 15:00:00,2023,8,12,15
80.0,60.0,6.0,192.0,1.0,26.0,19.0,bine,2023-08-12 16:00:00,2023,8,12,16
63.0,65.0,8.0,187.0,1.0,38.0,,bine,2023-08-12 17:00:00,2023,8,12,17
37.0,65.0,22.0,185.0,1.0,44.0,,bine,2023-08-12 18:00:00,2023,8,12,18
18.0,61.0,40.0,189.0,1.0,31.0,,bine,2023-08-12 19:00:00,2023,8,12,19
30.0,57.0,22.0,192.0,1.0,32.0,,bine,2023-08-12 20:00:00,2023,8,12,20
25.0,52.0,27.0,196.0,1.0,27.0,,bine,2023-08-12 21:00:00,2023,8,12,21
24.0,44.0,25.0,200.0,1.0,26.0,,bine,2023-08-12 22:00:00,2023,8,12,22
23.0,38.0,22.0,202.99999999999997,1.0,21.0,,bine,2023-08-12 23:00:00,2023,8,12,23
19.0,30.0,26.0,206.99999999999997,1.0,22.0,,bine,2023-08-13 00:00:00,2023,8,13,0
24.0,25.0,15.0,208.0,1.0,17.0,,bine,2023-08-13 01:00:00,2023,8,13,1
14.0,22.0,18.0,209.0,1.0,28.0,24.0,bine,2023-08-13 02:00:00,2023,8,13,2
12.0,21.0,17.0,204.99999999999997,1.0,33.0,28.0,bine,2023-08-13 03:00:00,2023,8,13,3
11.0,19.0,15.0,202.0,1.0,31.0,26.0,bine,2023-08-13 04:00:00,2023,8,13,4
15.0,18.0,11.0,197.0,1.0,29.0,22.0,bine,2023-08-13 05:00:00,2023,8,13,5
9.0,16.0,17.0,193.0,1.0,27.0,22.0,bine,2023-08-13 06:00:00,2023,8,13,6
5.0,14.0,33.0,190.0,1.0,28.0,22.0,bine,2023-08-13 07:00:00,2023,8,13,7
13.0,13.0,23.0,189.0,1.0,18.0,22.0,bine,2023-08-13 08:00:00,2023,8,13,8
19.0,12.0,20.0,190.0,1.0,14.0,,bine,2023-08-13 09:00:00,2023,8,13,9
27.0,14.0,20.0,192.0,1.0,15.0,,bine,2023-08-13 10:00:00,2023,8,13,10
44.0,18.0,13.0,193.0,1.0,19.0,21.0,bine,2023-08-13 11:00:00,2023,8,13,11
58.0,24.0,8.0,192.0,1.0,20.0,22.0,bine,2023-08-13 12:00:00,2023,8,13,12
53.0,29.0,5.0,191.0,1.0,15.0,22.0,bine,2023-08-13 13:00:00,2023,8,13,13
56.0,34.0,3.0,189.0,1.0,15.0,,bine,2023-08-13 14:00:00,2023,8,13,14
53.0,40.0,5.0,187.0,1.0,10.0,,bine,2023-08-13 15:00:00,2023,8,13,15
47.0,45.0,6.0,183.0,1.0,14.0,,bine,2023-08-13 16:00:00,2023,8,13,16
43.0,48.0,6.0,179.0,1.0,13.0,13.0,bine,2023-08-13 17:00:00,2023,8,13,17
41.0,49.0,6.0,175.0,1.0,19.0,18.0,bine,2023-08-13 18:00:00,2023,8,13,18
34.0,48.0,11.0,172.0,1.0,14.0,11.0,bine,2023-08-13 19:00:00,2023,8,13,19
33.0,45.0,11.0,171.0,1.0,17.0,8.0,bine,2023-08-13 20:00:00,2023,8,13,20
24.0,41.0,19.0,172.0,1.0,25.0,14.0,bine,2023-08-13 21:00:00,2023,8,13,21
24.0,37.0,14.0,175.0,1.0,28.0,22.0,bine,2023-08-13 22:00:00,2023,8,13,22
17.0,33.0,15.0,177.0,1.0,32.0,26.0,bine,2023-08-13 23:00:00,2023,8,13,23
18.0,29.0,12.0,179.0,1.0,31.0,26.0,bine,2023-08-14 00:00:00,2023,8,14,0
22.0,27.0,9.0,180.0,1.0,36.0,26.0,bine,2023-08-14 01:00:00,2023,8,14,1
22.0,24.0,8.0,181.0,1.0,28.0,22.0,bine,2023-08-14 02:00:00,2023,8,14,2
15.0,22.0,11.0,181.0,1.0,29.0,21.0,bine,2023-08-14 03:00:00,2023,8,14,3
11.0,19.0,15.0,182.0,1.0,31.0,21.0,bine,2023-08-14 04:00:00,2023,8,14,4
15.0,18.0,9.0,180.0,1.0,25.0,13.0,bine,2023-08-14 05:00:00,2023,8,14,5
17.0,17.0,9.0,178.0,1.0,19.0,12.0,bine,2023-08-14 06:00:00,2023,8,14,6
8.0,16.0,20.0,176.0,1.0,20.0,11.0,bine,2023-08-14 07:00:00,2023,8,14,7
8.0,15.0,19.0,177.0,1.0,19.0,11.0,bine,2023-08-14 08:00:00,2023,8,14,8
14.0,14.0,20.0,180.0,1.0,21.0,,bine,2023-08-14 09:00:00,2023,8,14,9
26.0,14.0,12.0,181.0,1.0,15.0,,bine,2023-08-14 10:00:00,2023,8,14,10
32.0,16.0,17.0,183.0,1.0,18.0,,bine,2023-08-14 11:00:00,2023,8,14,11
33.0,19.0,15.0,185.0,1.0,28.0,31.0,bine,2023-08-14 12:00:00,2023,8,14,12
40.0,22.0,7.0,186.0,1.0,20.0,31.0,bine,2023-08-14 13:00:00,2023,8,14,13
34.0,24.0,12.0,187.0,1.0,21.0,21.0,bine,2023-08-14 14:00:00,2023,8,14,14
