O3,O3_8hrs,NO2,CO,SO2,PM10,PM2_5,Estacion,DateTime,Anio,Mes,Dia,Hora
,,,,,,,santa,2024-09-02 15:00:00,2024,9,2,15
,,,,,,,santa,2024-09-02 16:00:00,2024,9,2,16
,,,,,,,santa,2024-09-02 17:00:00,2024,9,2,17
,,,,,,,santa,2024-09-02 18:00:00,2024,9,2,18
,,,,,,,santa,2024-09-02 19:00:00,2024,9,2,19
,,,,,,,santa,2024-09-02 20:00:00,2024,9,2,20
,,,,,,,santa,2024-09-02 21:00:00,2024,9,2,21
,,,,,,,santa,2024-09-02 22:00:00,2024,9,2,22
,,,,,,,santa,2024-09-02 23:00:00,2024,9,2,23
,,,,,,,santa,2024-09-03 00:00:00,2024,9,3,0
,,,,,,,santa,2024-09-03 01:00:00,2024,9,3,1
,,,,,,,santa,2024-09-03 02:00:00,2024,9,3,2
,,,,,,,santa,2024-09-03 03:00:00,2024,9,3,3
,,,,,,,santa,2024-09-03 04:00:00,2024,9,3,4
,,,,,,,santa,2024-09-03 05:00:00,2024,9,3,5
,,,,,,,santa,2024-09-03 06:00:00,2024,9,3,6
,,,,,,,santa,2024-09-03 07:00:00,2024,9,3,7
,,,,,,,santa,2024-09-03 08:00:00,2024,9,3,8
,,,,,,,santa,2024-09-03 09:00:00,2024,9,3,9
,,,,,,,santa,2024-09-03 10:00:00,2024,9,3,10
,,,,,,,santa,2024-09-03 11:00:00,2024,9,3,11
,,,,,,,santa,2024-09-03 12:00:00,2024,9,3,12
,,,,,,,santa,2024-09-03 13:00:00,2024,9,3,13
,,,,,,,santa,2024-09-03 14:00:00,2024,9,3,14
,,,,,,,santa,2024-09-03 15:00:00,2024,9,3,15
,,,,,,,santa,2024-09-03 16:00:00,2024,9,3,16
,,,,,,,santa,2024-09-03 17:00:00,2024,9,3,17
,,,,,,,santa,2024-09-03 18:00:00,2024,9,3,18
,,,,,,,santa,2024-09-03 19:00:00,2024,9,3,19
,,,,,,,santa,2024-09-03 20:00:00,2024,9,3,20
,,,,,,,santa,2024-09-03 21:00:00,2024,9,3,21
,,,,,,,santa,2024-09-03 22:00:00,2024,9,3,22
,,,,,,,santa,2024-09-03 23:00:00,2024,9,3,23
,,,,,,,santa,2024-09-04 00:00:00,2024,9,4,0
,,,,,,,santa,2024-09-04 01:00:00,2024,9,4,1
,,,,,,,santa,2024-09-04 02:00:00,2024,9,4,2
,,,,,,,santa,2024-09-04 03:00:00,2024,9,4,3
,,,,,,,santa,2024-09-04 04:00:00,2024,9,4,4
,,,,,,,santa,2024-09-04 05:00:00,2024,9,4,5
,,,,,,,santa,2024-09-04 06:00:00,2024,9,4,6
,,,,,,,santa,2024-09-04 07:00:00,2024,9,4,7
,,,,,,,santa,2024-09-04 08:00:00,2024,9,4,8
,,,,,,,santa,2024-09-04 09:00:00,2024,9,4,9
,,,,,,,santa,2024-09-04 10:00:00,2024,9,4,10
,,,,,,,santa,2024-09-04 11:00:00,2024,9,4,11
,,,,,,,santa,2024-09-04 12:00:00,2024,9,4,12
,,,,,,,santa,2024-09-04 13:00:00,2024,9,4,13
,,,,,,,santa,2024-09-04 14:00:00,2024,9,4,14
,,,,,,,santa,2024-09-04 15:00:00,2024,9,4,15
,,,,,,,santa,2024-09-04 16:00:00,2024,9,4,16
,,,,,,,santa,2024-09-04 17:00:00,2024,9,4,17
,,,,,,,santa,2024-09-04 18:00:00,2024,9,4,18
,,,,,,,santa,2024-09-04 19:00:00,2024,9,4,19
,,,,,,,santa,2024-09-04 20:00:00,2024,9,4,20
,,,,,,,santa,2024-09-04 21:00:00,2024,9,4,21
,,,,,,,santa,2024-09-04 22:00:00,2024,9,4,22
,,,,,,,santa,2024-09-04 23:00:00,2024,9,4,23
,,,,,,,santa,2024-09-05 00:00:00,2024,9,5,0
,,,,,,,santa,2024-09-05 01:00:00,2024,9,5,1
,,,,,,,santa,2024-09-05 02:00:00,2024,9,5,2
,,,,,,,santa,2024-09-05 03:00:00,2024,9,5,3
,,,,,,,santa,2024-09-05 04:00:00,2024,9,5,4
,,,,,,,santa,2024-09-05 05:00:00,2024,9,5,5
,,,,,,,santa,2024-09-05 06:00:00,2024,9,5,6
,,,,,,,santa,2024-09-05 07:00:00,2024,9,5,7
,,,,,,,santa,2024-09-05 08:00:00,2024,9,5,8
,,,,,,,santa,2024-09-05 09:00:00,2024,9,5,9
,,,,,,,santa,2024-09-05 10:00:00,2024,9,5,10
,,,,,,,santa,2024-09-05 11:00:00,2024,9,5,11
,,,,,,,santa,2024-09-05 12:00:00,2024,9,5,12
,,,,,,,santa,2024-09-05 13:00:00,2024,9,5,13
,,,,,,,santa,2024-09-05 14:00:00,2024,9,5,14
,,,,,,,santa,2024-09-05 15:00:00,2024,9,5,15
,,,,,,,santa,2024-09-05 16:00:00,2024,9,5,16
,,,,,,,santa,2024-09-05 17:00:00,2024,9,5,17
,,,,,,,santa,2024-09-05 18:00:00,2024,9,5,18
,,,,,,,santa,2024-09-05 19:00:00,2024,9,5,19
,,,,,,,santa,2024-09-05 20:00:00,2024,9,5,20
,,,,,,,santa,2024-09-05 21:00:00,2024,9,5,21
,,,,,,,santa,2024-09-05 22:00:00,2024,9,5,22
,,,,,,,santa,2024-09-05 23:00:00,2024,9,5,23
,,,,,,,santa,2024-09-06 00:00:00,2024,9,6,0
,,,,,,,santa,2024-09-06 01:00:00,2024,9,6,1
,,,,,,,santa,2024-09-06 02:00:00,2024,9,6,2
,,,,,,,santa,2024-09-06 03:00:00,2024,9,6,3
,,,,,,,santa,2024-09-06 04:00:00,2024,9,6,4
,,,,,,,santa,2024-09-06 05:00:00,2024,9,6,5
,,,,,,,santa,2024-09-06 06:00:00,2024,9,6,6
,,,,,,,santa,2024-09-06 07:00:00,2024,9,6,7
,,,,,,,santa,2024-09-06 08:00:00,2024,9,6,8
,,,,,,,santa,2024-09-06 09:00:00,2024,9,6,9
,,,,,,,santa,2024-09-06 10:00:00,2024,9,6,10
,,,,,,,santa,2024-09-06 11:00:00,2024,9,6,11
,,,,,,,santa,2024-09-06 12:00:00,2024,9,6,12
,,,,,,,santa,2024-09-06 13:00:00,2024,9,6,13
,,,,,,,santa,2024-09-06 14:00:00,2024,9,6,14
,,,,,,,santa,2024-09-06 15:00:00,2024,9,6,15
,,,,,,,santa,2024-09-06 16:00:00,2024,9,6,16
,,,,,,,santa,2024-09-06 17:00:00,2024,9,6,17
,,,,,,,santa,2024-09-06 18:00:00,2024,9,6,18
,,,,,,,santa,2024-09-06 19:00:00,2024,9,6,19
,,,,,,,santa,2024-09-06 20:00:00,2024,9,6,20
,,,,,,,santa,2024-09-06 21:00:00,2024,9,6,21
,,,,,,,santa,2024-09-06 22:00:00,2024,9,6,22
,,,,,,,santa,2024-09-06 23:00:00,2024,9,6,23
,,,,,,,santa,2024-09-07 00:00:00,2024,9,7,0
,,,,,,,santa,2024-09-07 01:00:00,2024,9,7,1
,,,,,,,santa,2024-09-07 02:00:00,2024,9,7,2
,,,,,,,santa,2024-09-07 03:00:00,2024,9,7,3
,,,,,,,santa,2024-09-07 04:00:00,2024,9,7,4
,,,,,,,santa,2024-09-07 05:00:00,2024,9,7,5
,,,,,,,santa,2024-09-07 06:00:00,2024,9,7,6
,,,,,,,santa,2024-09-07 07:00:00,2024,9,7,7
,,,,,,,santa,2024-09-07 08:00:00,2024,9,7,8
,,,,,,,santa,2024-09-07 09:00:00,2024,9,7,9
,,,,,,,santa,2024-09-07 10:00:00,2024,9,7,10
,,,,,,,santa,2024-09-07 11:00:00,2024,9,7,11
,,,,,,,santa,2024-09-07 12:00:00,2024,9,7,12
,,,,,,,santa,2024-09-07 13:00:00,2024,9,7,13
,,,,,,,santa,2024-09-07 14:00:00,2024,9,7,14
,,,,,,,santa,2024-09-07 15:00:00,2024,9,7,15
,,,,,,,santa,2024-09-07 16:00:00,2024,9,7,16
,,,,,,,santa,2024-09-07 17:00:00,2024,9,7,17
,,,,,,,santa,2024-09-07 18:00:00,2024,9,7,18
,,,,,,,santa,2024-09-07 19:00:00,2024,9,7,19
,,,,,,,santa,2024-09-07 20:00:00,2024,9,7,20
,,,,,,,santa,2024-09-07 21:00:00,2024,9,7,21
,,,,,,,santa,2024-09-07 22:00:00,2024,9,7,22
,,,,,,,santa,2024-09-07 23:00:00,2024,9,7,23
,,,,,,,santa,2024-09-08 00:00:00,2024,9,8,0
,,,,,,,santa,2024-09-08 01:00:00,2024,9,8,1
,,,,,,,santa,2024-09-08 02:00:00,2024,9,8,2
,,,,,,,santa,2024-09-08 03:00:00,2024,9,8,3
,,,,,,,santa,2024-09-08 04:00:00,2024,9,8,4
,,,,,,,santa,2024-09-08 05:00:00,2024,9,8,5
,,,,,,,santa,2024-09-08 06:00:00,2024,9,8,6
,,,,,,,santa,2024-09-08 07:00:00,2024,9,8,7
,,,,,,,santa,2024-09-08 08:00:00,2024,9,8,8
,,,,,,,santa,2024-09-08 09:00:00,2024,9,8,9
,,,,,,,santa,2024-09-08 10:00:00,2024,9,8,10
,,,,,,,santa,2024-09-08 11:00:00,2024,9,8,11
,,,,,,,santa,2024-09-08 12:00:00,2024,9,8,12
,,,,,,,santa,2024-09-08 13:00:00,2024,9,8,13
,,,,,,,santa,2024-09-08 14:00:00,2024,9,8,14
,,,,,,,santa,2024-09-08 15:00:00,2024,9,8,15
,,,,,,,santa,2024-09-08 16:00:00,2024,9,8,16
,,,,,,,santa,2024-09-08 17:00:00,2024,9,8,17
,,,,,,,santa,2024-09-08 18:00:00,2024,9,8,18
,,,,,,,santa,2024-09-08 19:00:00,2024,9,8,19
,,,,,,,santa,2024-09-08 20:00:00,2024,9,8,20
,,,,,,,santa,2024-09-08 21:00:00,2024,9,8,21
,,,,,,,santa,2024-09-08 22:00:00,2024,9,8,22
,,,,,,,santa,2024-09-08 23:00:00,2024,9,8,23
,,,,,,,santa,2024-09-09 00:00:00,2024,9,9,0
,,,,,,,santa,2024-09-09 01:00:00,2024,9,9,1
,,,,,,,santa,2024-09-09 02:00:00,2024,9,9,2
,,,,,,,santa,2024-09-09 03:00:00,2024,9,9,3
,,,,,,,santa,2024-09-09 04:00:00,2024,9,9,4
,,,,,,,santa,2024-09-09 05:00:00,2024,9,9,5
,,,,,,,santa,2024-09-09 06:00:00,2024,9,9,6
,,,,,,,santa,2024-09-09 07:00:00,2024,9,9,7
,,,,,,,santa,2024-09-09 08:00:00,2024,9,9,8
,,,,,,,santa,2024-09-09 09:00:00,2024,9,9,9
,,,,,,,santa,2024-09-09 10:00:00,2024,9,9,10
,,,,,,,santa,2024-09-09 11:00:00,2024,9,9,11
,,,,,,,santa,2024-09-09 12:00:00,2024,9,9,12
,,,,,,,santa,2024-09-09 13:00:00,2024,9,9,13
,,,,,,,santa,2024-09-09 14:00:00,2024,9,9,14
,,,,,,,santa,2024-09-09 15:00:00,2024,9,9,15
,,,,,,,santa,2024-09-09 16:00:00,2024,9,9,16
,,,,,,,santa,2024-09-09 17:00:00,2024,9,9,17
,,,,,,,santa,2024-09-09 18:00:00,2024,9,9,18
,,,,,,,santa,2024-09-09 19:00:00,2024,9,9,19
,,,,,,,santa,2024-09-09 20:00:00,2024,9,9,20
,,,,,,,santa,2024-09-09 21:00:00,2024,9,9,21
,,,,,,,santa,2024-09-09 22:00:00,2024,9,9,22
,,,,,,,santa,2024-09-09 23:00:00,2024,9,9,23
,,,,,,,santa,2024-09-10 00:00:00,2024,9,10,0
,,,,,,,santa,2024-09-10 01:00:00,2024,9,10,1
,,,,,,,santa,2024-09-10 02:00:00,2024,9,10,2
,,,,,,,santa,2024-09-10 03:00:00,2024,9,10,3
,,,,,,,santa,2024-09-10 04:00:00,2024,9,10,4
,,,,,,,santa,2024-09-10 05:00:00,2024,9,10,5
,,,,,,,santa,2024-09-10 06:00:00,2024,9,10,6
,,,,,,,santa,2024-09-10 07:00:00,2024,9,10,7
,,,,,,,santa,2024-09-10 08:00:00,2024,9,10,8
,,,,,,,santa,2024-09-10 09:00:00,2024,9,10,9
,,,,,,,santa,2024-09-10 10:00:00,2024,9,10,10
,,,,,,,santa,2024-09-10 11:00:00,2024,9,10,11
,,,,,,,santa,2024-09-10 12:00:00,2024,9,10,12
,,,,,,,santa,2024-09-10 13:00:00,2024,9,10,13
,,,,,,,santa,2024-09-10 14:00:00,2024,9,10,14
,,,,,,,santa,2024-09-10 15:00:00,2024,9,10,15
,,,,,,,santa,2024-09-10 16:00:00,2024,9,10,16
,,,,,,,santa,2024-09-10 17:00:00,2024,9,10,17
,,,,,,,santa,2024-09-10 18:00:00,2024,9,10,18
,,,,,,,santa,2024-09-10 19:00:00,2024,9,10,19
,,,,,,,santa,2024-09-10 20:00:00,2024,9,10,20
,,,,,,,santa,2024-09-10 21:00:00,2024,9,10,21
,,,,,,,santa,2024-09-10 22:00:00,2024,9,10,22
,,,,,,,santa,2024-09-10 23:00:00,2024,9,10,23
,,,,,,,santa,2024-09-11 00:00:00,2024,9,11,0
,,,,,,,santa,2024-09-11 01:00:00,2024,9,11,1
,,,,,,,santa,2024-09-11 02:00:00,2024,9,11,2
,,,,,,,santa,2024-09-11 03:00:00,2024,9,11,3
,,,,,,,santa,2024-09-11 04:00:00,2024,9,11,4
,,,,,,,santa,2024-09-11 05:00:00,2024,9,11,5
,,,,,,,santa,2024-09-11 06:00:00,2024,9,11,6
,,,,,,,santa,2024-09-11 07:00:00,2024,9,11,7
,,,,,,,santa,2024-09-11 08:00:00,2024,9,11,8
,,,,,,,santa,2024-09-11 09:00:00,2024,9,11,9
,,,,,,,santa,2024-09-11 10:00:00,2024,9,11,10
,,,,,,,santa,2024-09-11 11:00:00,2024,9,11,11
,,,,,,,santa,2024-09-11 12:00:00,2024,9,11,12
,,,,,,,santa,2024-09-11 13:00:00,2024,9,11,13
,,,,,,,santa,2024-09-11 14:00:00,2024,9,11,14
,,,,,,,santa,2024-09-11 15:00:00,2024,9,11,15
,,,,,,,santa,2024-09-11 16:00:00,2024,9,11,16
,,,,,,,santa,2024-09-11 17:00:00,2024,9,11,17
,,,,,,,santa,2024-09-11 18:00:00,2024,9,11,18
,,,,,,,santa,2024-09-11 19:00:00,2024,9,11,19
,,,,,,,santa,2024-09-11 20:00:00,2024,9,11,20
,,,,,,,santa,2024-09-11 21:00:00,2024,9,11,21
,,,,,,,santa,2024-09-11 22:00:00,2024,9,11,22
,,,,,,,santa,2024-09-11 23:00:00,2024,9,11,23
,,,,,,,santa,2024-09-12 00:00:00,2024,9,12,0
,,,,,,,santa,2024-09-12 01:00:00,2024,9,12,1
,,,,,,,santa,2024-09-12 02:00:00,2024,9,12,2
,,,,,,,santa,2024-09-12 03:00:00,2024,9,12,3
,,,,,,,santa,2024-09-12 04:00:00,2024,9,12,4
,,,,,,,santa,2024-09-12 05:00:00,2024,9,12,5
,,,,,,,santa,2024-09-12 06:00:00,2024,9,12,6
,,,,,,,santa,2024-09-12 07:00:00,2024,9,12,7
,,,,,,,santa,2024-09-12 08:00:00,2024,9,12,8
,,,,,,,santa,2024-09-12 09:00:00,2024,9,12,9
,,,,,,,santa,2024-09-12 10:00:00,2024,9,12,10
,,,,,,,santa,2024-09-12 11:00:00,2024,9,12,11
,,,,,,,santa,2024-09-12 12:00:00,2024,9,12,12
,,,,,,,santa,2024-09-12 13:00:00,2024,9,12,13
,,,,,,,santa,2024-09-12 14:00:00,2024,9,12,14
,,,,,,,santa,2024-09-12 15:00:00,2024,9,12,15
,,,,,,,santa,2024-09-12 16:00:00,2024,9,12,16
,,,,,,,santa,2024-09-12 17:00:00,2024,9,12,17
,,,,,,,santa,2024-09-12 18:00:00,2024,9,12,18
,,,,,,,santa,2024-09-12 19:00:00,2024,9,12,19
,,,,,,,santa,2024-09-12 20:00:00,2024,9,12,20
,,,,,,,santa,2024-09-12 21:00:00,2024,9,12,21
,,,,,,,santa,2024-09-12 22:00:00,2024,9,12,22
,,,,,,,santa,2024-09-12 23:00:00,2024,9,12,23
,,,,,,,santa,2024-09-13 00:00:00,2024,9,13,0
,,,,,,,santa,2024-09-13 01:00:00,2024,9,13,1
,,,,,,,santa,2024-09-13 02:00:00,2024,9,13,2
,,,,,,,santa,2024-09-13 03:00:00,2024,9,13,3
,,,,,,,santa,2024-09-13 04:00:00,2024,9,13,4
,,,,,,,santa,2024-09-13 05:00:00,2024,9,13,5
,,,,,,,santa,2024-09-13 06:00:00,2024,9,13,6
,,,,,,,santa,2024-09-13 07:00:00,2024,9,13,7
,,,,,,,santa,2024-09-13 08:00:00,2024,9,13,8
,,,,,,,santa,2024-09-13 09:00:00,2024,9,13,9
,,,,,,,santa,2024-09-13 10:00:00,2024,9,13,10
,,,,,,,santa,2024-09-13 11:00:00,2024,9,13,11
,,,,,,,santa,2024-09-13 12:00:00,2024,9,13,12
,,,,,,,santa,2024-09-13 13:00:00,2024,9,13,13
,,,,,,,santa,2024-09-13 14:00:00,2024,9,13,14
,,,,,,,santa,2024-09-13 15:00:00,2024,9,13,15
,,,,,,,santa,2024-09-13 16:00:00,2024,9,13,16
,,,,,,,santa,2024-09-13 17:00:00,2024,9,13,17
,,,,,,,santa,2024-09-13 18:00:00,2024,9,13,18
,,,,,,,santa,2024-09-13 19:00:00,2024,9,13,19
,,,,,,,santa,2024-09-13 20:00:00,2024,9,13,20
,,,,,,,santa,2024-09-13 21:00:00,2024,9,13,21
,,,,,,,santa,2024-09-13 22:00:00,2024,9,13,22
,,,,,,,santa,2024-09-13 23:00:00,2024,9,13,23
,,,,,,,santa,2024-09-14 00:00:00,2024,9,14,0
,,,,,,,santa,2024-09-14 01:00:00,2024,9,14,1
,,,,,,,santa,2024-09-14 02:00:00,2024,9,14,2
,,,,,,,santa,2024-09-14 03:00:00,2024,9,14,3
,,,,,,,santa,2024-09-14 04:00:00,2024,9,14,4
,,,,,,,santa,2024-09-14 05:00:00,2024,9,14,5
,,,,,,,santa,2024-09-14 06:00:00,2024,9,14,6
,,,,,,,santa,2024-09-14 07:00:00,2024,9,14,7
,,,,,,,santa,2024-09-14 08:00:00,2024,9,14,8
,,,,,,,santa,2024-09-14 09:00:00,2024,9,14,9
,,,,,,,santa,2024-09-14 10:00:00,2024,9,14,10
,,,,,,,santa,2024-09-14 11:00:00,2024,9,14,11
,,,,,,,santa,2024-09-14 12:00:00,2024,9,14,12
,,,,,,,santa,2024-09-14 13:00:00,2024,9,14,13
,,,,,,,santa,2024-09-14 14:00:00,2024,9,14,14
,,,,,,,santa,2024-09-14 15:00:00,2024,9,14,15
,,,,,,,santa,2024-09-14 16:00:00,2024,9,14,16
,,,,,,,santa,2024-09-14 17:00:00,2024,9,14,17
,,,,,,,santa,2024-09-14 18:00:00,2024,9,14,18
,,,,,,,santa,2024-09-14 19:00:00,2024,9,14,19
,,,,,,,santa,2024-09-14 20:00:00,2024,9,14,20
,,,,,,,santa,2024-09-14 21:00:00,2024,9,14,21
,,,,,,,santa,2024-09-14 22:00:00,2024,9,14,22
,,,,,,,santa,2024-09-14 23:00:00,2024,9,14,23
,,,,,,,santa,2024-09-15 00:00:00,2024,9,15,0
,,,,,,,santa,2024-09-15 01:00:00,2024,9,15,1
,,,,,,,santa,2024-09-15 02:00:00,2024,9,15,2
,,,,,,,santa,2024-09-15 03:00:00,2024,9,15,3
,,,,,,,santa,2024-09-15 04:00:00,2024,9,15,4
,,,,,,,santa,2024-09-15 05:00:00,2024,9,15,5
,,,,,,,santa,2024-09-15 06:00:00,2024,9,15,6
,,,,,,,santa,2024-09-15 07:00:00,2024,9,15,7
,,,,,,,santa,2024-09-15 08:00:00,2024,9,15,8
,,,,,,,santa,2024-09-15 09:00:00,2024,9,15,9
,,,,,,,santa,2024-09-15 10:00:00,2024,9,15,10
,,,,,,,santa,2024-09-15 11:00:00,2024,9,15,11
,,,,,,,santa,2024-09-15 12:00:00,2024,9,15,12
,,,,,,,santa,2024-09-15 13:00:00,2024,9,15,13
,,,,,,,santa,2024-09-15 14:00:00,2024,9,15,14
,,,,,,,santa,2024-09-15 15:00:00,2024,9,15,15
,,,,,,,santa,2024-09-15 16:00:00,2024,9,15,16
,,,,,,,santa,2024-09-15 17:00:00,2024,9,15,17
,,,,,,,santa,2024-09-15 18:00:00,2024,9,15,18
,,,,,,,santa,2024-09-15 19:00:00,2024,9,15,19
,,,,,,,santa,2024-09-15 20:00:00,2024,9,15,20
,,,,,,,santa,2024-09-15 21:00:00,2024,9,15,21
,,,,,,,santa,2024-09-15 22:00:00,2024,9,15,22
,,,,,,,santa,2024-09-15 23:00:00,2024,9,15,23
,,,,,,,santa,2024-09-16 00:00:00,2024,9,16,0
,,,,,,,santa,2024-09-16 01:00:00,2024,9,16,1
,,,,,,,santa,2024-09-16 02:00:00,2024,9,16,2
,,,,,,,santa,2024-09-16 03:00:00,2024,9,16,3
,,,,,,,santa,2024-09-16 04:00:00,2024,9,16,4
,,,,,,,santa,2024-09-16 05:00:00,2024,9,16,5
,,,,,,,santa,2024-09-16 06:00:00,2024,9,16,6
,,,,,,,santa,2024-09-16 07:00:00,2024,9,16,7
,,,,,,,santa,2024-09-16 08:00:00,2024,9,16,8
,,,,,,,santa,2024-09-16 09:00:00,2024,9,16,9
,,,,,,,santa,2024-09-16 10:00:00,2024,9,16,10
,,,,,,,santa,2024-09-16 11:00:00,2024,9,16,11
,,,,,,,santa,2024-09-16 12:00:00,2024,9,16,12
,,,,,,,santa,2024-09-16 13:00:00,2024,9,16,13
,,,,,,,santa,2024-09-16 14:00:00,2024,9,16,14
,,,,,,,santa,2024-09-16 15:00:00,2024,9,16,15
,,,,,,,santa,2024-09-16 16:00:00,2024,9,16,16
,,,,,,,santa,2024-09-16 17:00:00,2024,9,16,17
,,,,,,,santa,2024-09-16 18:00:00,2024,9,16,18
,,,,,,,santa,2024-09-16 19:00:00,2024,9,16,19
,,,,,,,santa,2024-09-16 20:00:00,2024,9,16,20
,,,,,,,santa,2024-09-16 21:00:00,2024,9,16,21
,,,,,,,santa,2024-09-16 22:00:00,2024,9,16,22
,,,,,,,santa,2024-09-16 23:00:00,2024,9,16,23
,,,,,,,santa,2024-09-17 00:00:00,2024,9,17,0
,,,,,,,santa,2024-09-17 01:00:00,2024,9,17,1
,,,,,,,santa,2024-09-17 02:00:00,2024,9,17,2
,,,,,,,santa,2024-09-17 03:00:00,2024,9,17,3
,,,,,,,santa,2024-09-17 04:00:00,2024,9,17,4
,,,,,,,santa,2024-09-17 05:00:00,2024,9,17,5
,,,,,,,santa,2024-09-17 06:00:00,2024,9,17,6
,,,,,,,santa,2024-09-17 07:00:00,2024,9,17,7
,,,,,,,santa,2024-09-17 08:00:00,2024,9,17,8
,,,,,,,santa,2024-09-17 09:00:00,2024,9,17,9
,,,,,,,santa,2024-09-17 10:00:00,2024,9,17,10
,,,,,,,santa,2024-09-17 11:00:00,2024,9,17,11
,,,,,,,santa,2024-09-17 12:00:00,2024,9,17,12
,,,,,,,santa,2024-09-17 13:00:00,2024,9,17,13
,,,,,,,santa,2024-09-17 14:00:00,2024,9,17,14
,,,,,,,santa,2024-09-17 15:00:00,2024,9,17,15
,,,,,,,santa,2024-09-17 16:00:00,2024,9,17,16
,,,,,,,santa,2024-09-17 17:00:00,2024,9,17,17
,,,,,,,santa,2024-09-17 18:00:00,2024,9,17,18
,,,,,,,santa,2024-09-17 19:00:00,2024,9,17,19
,,,,,,,santa,2024-09-17 20:00:00,2024,9,17,20
,,,,,,,santa,2024-09-17 21:00:00,2024,9,17,21
,,,,,,,santa,2024-09-17 22:00:00,2024,9,17,22
,,,,,,,santa,2024-09-17 23:00:00,2024,9,17,23
,,,,,,,santa,2024-09-18 00:00:00,2024,9,18,0
,,,,,,,santa,2024-09-18 01:00:00,2024,9,18,1
,,,,,,,santa,2024-09-18 02:00:00,2024,9,18,2
,,,,,,,santa,2024-09-18 03:00:00,2024,9,18,3
,,,,,,,santa,2024-09-18 04:00:00,2024,9,18,4
,,,,,,,santa,2024-09-18 05:00:00,2024,9,18,5
,,,,,,,santa,2024-09-18 06:00:00,2024,9,18,6
,,,,,,,santa,2024-09-18 07:00:00,2024,9,18,7
,,,,,,,santa,2024-09-18 08:00:00,2024,9,18,8
,,,,,,,santa,2024-09-18 09:00:00,2024,9,18,9
,,,,,,,santa,2024-09-18 10:00:00,2024,9,18,10
,,,,,,,santa,2024-09-18 11:00:00,2024,9,18,11
,,,,,,,santa,2024-09-18 12:00:00,2024,9,18,12
,,,,,,,santa,2024-09-18 13:00:00,2024,9,18,13
,,,,,,,santa,2024-09-18 14:00:00,2024,9,18,14
,,,,,,,santa,2024-09-18 15:00:00,2024,9,18,15
,,,,,,,santa,2024-09-18 16:00:00,2024,9,18,16
,,,,,,,santa,2024-09-18 17:00:00,2024,9,18,17
,,,,,,,santa,2024-09-18 18:00:00,2024,9,18,18
,,,,,,,santa,2024-09-18 19:00:00,2024,9,18,19
,,,,,,,santa,2024-09-18 20:00:00,2024,9,18,20
,,,,,,,santa,2024-09-18 21:00:00,2024,9,18,21
,,,,,,,santa,2024-09-18 22:00:00,2024,9,18,22
,,,,,,,santa,2024-09-18 23:00:00,2024,9,18,23
,,,,,,,santa,2024-09-19 00:00:00,2024,9,19,0
,,,,,,,santa,2024-09-19 01:00:00,2024,9,19,1
,,,,,,,santa,2024-09-19 02:00:00,2024,9,19,2
,,,,,,,santa,2024-09-19 03:00:00,2024,9,19,3
,,,,,,,santa,2024-09-19 04:00:00,2024,9,19,4
,,,,,,,santa,2024-09-19 05:00:00,2024,9,19,5
,,,,,,,santa,2024-09-19 06:00:00,2024,9,19,6
,,,,,,,santa,2024-09-19 07:00:00,2024,9,19,7
,,,,,,,santa,2024-09-19 08:00:00,2024,9,19,8
,,,,,,,santa,2024-09-19 09:00:00,2024,9,19,9
,,,,,,,santa,2024-09-19 10:00:00,2024,9,19,10
,,,,,,,santa,2024-09-19 11:00:00,2024,9,19,11
,,,,,,,santa,2024-09-19 12:00:00,2024,9,19,12
,,,,,,,santa,2024-09-19 13:00:00,2024,9,19,13
,,,,,,,santa,2024-09-19 14:00:00,2024,9,19,14
,,,,,,,santa,2024-09-19 15:00:00,2024,9,19,15
,,,,,,,santa,2024-09-19 16:00:00,2024,9,19,16
,,,,,,,santa,2024-09-19 17:00:00,2024,9,19,17
,,,,,,,santa,2024-09-19 18:00:00,2024,9,19,18
,,,,,,,santa,2024-09-19 19:00:00,2024,9,19,19
,,,,,,,santa,2024-09-19 20:00:00,2024,9,19,20
,,,,,,,santa,2024-09-19 21:00:00,2024,9,19,21
,,,,,,,santa,2024-09-19 22:00:00,2024,9,19,22
,,,,,,,santa,2024-09-19 23:00:00,2024,9,19,23
,,,,,,,santa,2024-09-20 00:00:00,2024,9,20,0
,,,,,,,santa,2024-09-20 01:00:00,2024,9,20,1
,,,,,,,santa,2024-09-20 02:00:00,2024,9,20,2
,,,,,,,santa,2024-09-20 03:00:00,2024,9,20,3
,,,,,,,santa,2024-09-20 04:00:00,2024,9,20,4
,,,,,,,santa,2024-09-20 05:00:00,2024,9,20,5
,,,,,,,santa,2024-09-20 06:00:00,2024,9,20,6
,,,,,,,santa,2024-09-20 07:00:00,2024,9,20,7
,,,,,,,santa,2024-09-20 08:00:00,2024,9,20,8
,,,,,,,santa,2024-09-20 09:00:00,2024,9,20,9
,,,,,,,santa,2024-09-20 10:00:00,2024,9,20,10
,,,,,,,santa,2024-09-20 11:00:00,2024,9,20,11
,,,,,,,santa,2024-09-20 12:00:00,2024,9,20,12
,,,,,,,santa,2024-09-20 13:00:00,2024,9,20,13
,,,,,,,santa,2024-09-20 14:00:00,2024,9,20,14
,,,,,,,santa,2024-09-20 15:00:00,2024,9,20,15
,,,,,,,santa,2024-09-20 16:00:00,2024,9,20,16
,,,,,,,santa,2024-09-20 17:00:00,2024,9,20,17
