DateTime,O3,CO,NO2,SO2,PM10,PM2.5,Estacion,Anio,Mes,Dia,Hora
2022-08-22 05:00:00,6.7,1.555,25.8,0.997,14.0,13.333333333333334,BINE,2022,8,22,5
2022-08-22 06:00:00,3.5500000000000003,2.112,40.2,1.58,21.0,13.0,BINE,2022,8,22,6
2022-08-22 07:00:00,0.4,2.631,44.0,2.59,52.0,32.0,BINE,2022,8,22,7
2022-08-22 08:00:00,0.6,2.616,43.6,2.873,55.0,31.0,BINE,2022,8,22,8
2022-08-22 09:00:00,1.1,2.607,48.9,2.976,56.0,33.0,BINE,2022,8,22,9
2022-08-22 10:00:00,6.1,2.44,52.1,3.479,49.0,31.333333333333332,BINE,2022,8,22,10
2022-08-22 11:00:00,22.4,1.944,39.2,2.673,24.0,29.666666666666668,BINE,2022,8,22,11
2022-08-22 12:00:00,40.6,1.738,26.8,1.897,28.0,28.0,BINE,2022,8,22,12
2022-08-22 13:00:00,53.6,1.67,21.8,1.565,18.0,23.0,BINE,2022,8,22,13
2022-08-22 14:00:00,66.7,1.604,16.3,1.357,17.0,18.0,BINE,2022,8,22,14
2022-08-22 15:00:00,60.1,1.693,23.4,1.338,40.0,42.0,BINE,2022,8,22,15
2022-08-22 16:00:00,69.0,1.617,18.3,1.241,39.0,41.0,BINE,2022,8,22,16
2022-08-22 17:00:00,47.6,1.612,20.4,1.23,38.0,40.0,BINE,2022,8,22,17
2022-08-22 18:00:00,44.1,1.529,14.3,1.187,11.0,34.0,BINE,2022,8,22,18
2022-08-22 19:00:00,35.0,1.601,21.4,1.136,10.0,28.0,BINE,2022,8,22,19
2022-08-22 20:00:00,34.1,1.63,22.3,1.233,27.0,22.0,BINE,2022,8,22,20
2022-08-22 21:00:00,32.4,1.676,23.5,1.299,23.0,27.0,BINE,2022,8,22,21
2022-08-22 22:00:00,31.2,1.501,16.1,1.115,12.0,32.0,BINE,2022,8,22,22
2022-08-22 23:00:00,13.2,1.696,38.1,1.356,20.0,37.0,BINE,2022,8,22,23
2022-08-23 00:00:00,9.8,1.739,40.8,1.558,41.0,42.0,BINE,2022,8,23,0
2022-08-23 01:00:00,14.4,1.624,28.7,1.395,44.0,27.0,BINE,2022,8,23,1
2022-08-23 02:00:00,9.8,1.564,32.7,1.257,22.0,22.0,BINE,2022,8,23,2
2022-08-23 03:00:00,5.8,1.561,34.6,1.197,18.0,17.0,BINE,2022,8,23,3
2022-08-23 04:00:00,4.92,1.623,33.0,1.487,21.0,12.0,BINE,2022,8,23,4
2022-08-23 05:00:00,4.039999999999999,1.605,32.1,1.421,21.0,13.0,BINE,2022,8,23,5
2022-08-23 06:00:00,3.1599999999999993,1.811,31.0,1.772,28.0,18.0,BINE,2022,8,23,6
2022-08-23 07:00:00,2.2799999999999994,2.247,33.5,2.194,35.0,22.0,BINE,2022,8,23,7
2022-08-23 08:00:00,1.4,2.134,37.8,2.847,25.0,21.0,BINE,2022,8,23,8
2022-08-23 09:00:00,4.0,2.419,40.65,3.777,38.0,20.0,BINE,2022,8,23,9
2022-08-23 10:00:00,19.3,2.04,43.5,3.169,29.0,19.0,BINE,2022,8,23,10
2022-08-23 11:00:00,38.9,1.465,13.8,1.882,19.0,18.0,BINE,2022,8,23,11
2022-08-23 12:00:00,44.4,1.412,9.6,1.447,5.0,18.0,BINE,2022,8,23,12
2022-08-23 13:00:00,47.2,1.376,7.9,1.289,11.0,18.0,BINE,2022,8,23,13
2022-08-23 14:00:00,39.5,1.378,7.9,1.185,11.0,18.0,BINE,2022,8,23,14
2022-08-23 15:00:00,40.5,1.375,6.9,1.078,8.0,18.0,BINE,2022,8,23,15
2022-08-23 16:00:00,42.6,1.356,6.7,1.239,5.0,18.0,BINE,2022,8,23,16
2022-08-23 17:00:00,42.9,1.35,7.0,0.979,9.0,18.0,BINE,2022,8,23,17
2022-08-23 18:00:00,40.2,1.348,8.5,0.968,20.0,18.0,BINE,2022,8,23,18
2022-08-23 19:00:00,30.6,1.54,20.8,1.116,29.0,11.0,BINE,2022,8,23,19
2022-08-23 20:00:00,15.6,1.685,39.5,1.306,30.0,20.0,BINE,2022,8,23,20
2022-08-23 21:00:00,9.1,1.912,47.2,1.525,24.0,10.0,BINE,2022,8,23,21
2022-08-23 22:00:00,2.2,1.976,54.9,1.736,20.0,17.0,BINE,2022,8,23,22
2022-08-23 23:00:00,1.3,1.844,48.7,2.106,23.0,21.0,BINE,2022,8,23,23
2022-08-24 00:00:00,4.6,1.742,38.3,1.649,24.0,21.0,BINE,2022,8,24,0
2022-08-24 01:00:00,4.324999999999999,1.693,42.5,1.69,33.0,15.0,BINE,2022,8,24,1
2022-08-24 02:00:00,4.05,1.698,33.8,1.839,27.0,10.0,BINE,2022,8,24,2
2022-08-24 03:00:00,3.7749999999999995,1.67,33.7,1.748,38.0,16.0,BINE,2022,8,24,3
2022-08-24 04:00:00,3.5,1.619,35.4,1.669,21.0,7.0,BINE,2022,8,24,4
2022-08-24 05:00:00,3.2249999999999996,1.57,26.0,1.532,23.0,9.0,BINE,2022,8,24,5
2022-08-24 06:00:00,2.9499999999999997,1.761,33.0,1.787,32.0,36.0,BINE,2022,8,24,6
2022-08-24 07:00:00,2.675,2.105,35.6,2.17,47.0,40.0,BINE,2022,8,24,7
2022-08-24 08:00:00,2.4,1.996,33.9,2.724,21.0,40.833333333333336,BINE,2022,8,24,8
2022-08-24 09:00:00,7.5,2.064,42.5,4.157,29.0,41.666666666666664,BINE,2022,8,24,9
2022-08-24 10:00:00,18.9,1.94,42.9,3.128,24.0,42.5,BINE,2022,8,24,10
2022-08-24 11:00:00,34.3,1.976,45.8,2.929,26.0,43.333333333333336,BINE,2022,8,24,11
2022-08-24 12:00:00,52.7,1.907,40.0,2.32,31.0,44.166666666666664,BINE,2022,8,24,12
2022-08-24 13:00:00,70.7,1.832,31.9,1.976,40.0,45.0,BINE,2022,8,24,13
2022-08-24 14:00:00,72.5,1.602,14.3,1.549,22.0,15.0,BINE,2022,8,24,14
2022-08-24 15:00:00,53.4,1.53,11.2,1.482,27.0,21.0,BINE,2022,8,24,15
2022-08-24 16:00:00,59.4,1.538,9.4,1.208,23.5,20.2,BINE,2022,8,24,16
2022-08-24 17:00:00,54.2,1.693,20.9,1.2,20.0,19.4,BINE,2022,8,24,17
2022-08-24 18:00:00,30.9,1.875,33.0,1.253,77.0,18.6,BINE,2022,8,24,18
2022-08-24 19:00:00,21.6,2.015,39.7,1.412,51.5,17.8,BINE,2022,8,24,19
2022-08-24 20:00:00,25.8,1.809,32.1,1.357,26.0,17.0,BINE,2022,8,24,20
2022-08-24 21:00:00,11.7,2.018,45.6,1.396,5.0,21.333333333333332,BINE,2022,8,24,21
2022-08-24 22:00:00,1.7,2.178,51.2,1.745,21.0,25.666666666666664,BINE,2022,8,24,22
2022-08-24 23:00:00,4.766666666666667,2.214,51.8,2.111,30.0,30.0,BINE,2022,8,24,23
2022-08-25 00:00:00,7.833333333333334,2.123,45.2,2.036,37.0,28.0,BINE,2022,8,25,0
2022-08-25 01:00:00,10.9,1.772,21.7,1.466,33.0,31.0,BINE,2022,8,25,1
2022-08-25 02:00:00,12.6,1.665,20.7,1.323,24.0,13.0,BINE,2022,8,25,2
2022-08-25 03:00:00,9.7,1.678,18.3,1.205,23.0,7.0,BINE,2022,8,25,3
2022-08-25 04:00:00,4.1,1.686,25.1,1.354,25.0,18.0,BINE,2022,8,25,4
2022-08-25 05:00:00,10.3,1.677,26.8,1.147,18.0,11.0,BINE,2022,8,25,5
2022-08-25 06:00:00,2.3,1.82,35.8,1.323,19.0,14.0,BINE,2022,8,25,6
2022-08-25 07:00:00,2.2,2.277,36.4,1.777,33.0,26.0,BINE,2022,8,25,7
2022-08-25 08:00:00,2.1,2.646,43.0,2.704,35.0,22.0,BINE,2022,8,25,8
2022-08-25 09:00:00,14.0,2.076,36.5,3.071,28.0,18.0,BINE,2022,8,25,9
2022-08-25 10:00:00,22.9,2.04,34.1,2.845,15.0,14.0,BINE,2022,8,25,10
2022-08-25 11:00:00,33.1,1.871,30.5,2.482,20.0,10.0,BINE,2022,8,25,11
2022-08-25 12:00:00,48.6,1.729,23.6,1.889,12.0,11.666666666666666,BINE,2022,8,25,12
2022-08-25 13:00:00,68.7,1.757,21.7,1.685,21.0,13.333333333333334,BINE,2022,8,25,13
2022-08-25 14:00:00,78.0,1.709,17.3,1.454,16.0,15.0,BINE,2022,8,25,14
2022-08-25 15:00:00,80.4,1.696,14.8,1.364,20.0,15.5,BINE,2022,8,25,15
2022-08-25 16:00:00,74.2,1.677,15.4,1.314,19.0,16.0,BINE,2022,8,25,16
2022-08-25 17:00:00,35.5,1.929,37.7,1.585,37.0,39.0,BINE,2022,8,25,17
2022-08-25 18:00:00,41.4,1.914,34.5,1.69,36.0,12.0,BINE,2022,8,25,18
2022-08-25 19:00:00,21.9,1.956,42.2,1.517,30.0,13.0,BINE,2022,8,25,19
2022-08-25 20:00:00,17.5,1.925,38.2,1.492,29.0,31.0,BINE,2022,8,25,20
2022-08-25 21:00:00,19.1,1.852,31.3,1.371,32.0,25.0,BINE,2022,8,25,21
2022-08-25 22:00:00,8.0,1.973,43.7,1.652,74.0,24.0,BINE,2022,8,25,22
2022-08-25 23:00:00,4.2,1.978,35.9,1.747,29.0,21.5,BINE,2022,8,25,23
2022-08-26 00:00:00,8.8,1.761,26.8,1.507,22.0,19.0,BINE,2022,8,26,0
2022-08-26 01:00:00,14.2,1.659,19.4,1.267,14.0,10.0,BINE,2022,8,26,1
2022-08-26 02:00:00,15.7,1.641,15.4,1.143,13.0,7.0,BINE,2022,8,26,2
2022-08-26 03:00:00,7.9,1.666,22.8,1.166,19.0,5.0,BINE,2022,8,26,3
2022-08-26 04:00:00,5.65,1.736,32.0,1.498,20.0,10.5,BINE,2022,8,26,4
2022-08-26 05:00:00,3.4,1.714,31.1,1.378,25.0,16.0,BINE,2022,8,26,5
2022-08-26 06:00:00,2.7,1.91,35.7,1.521,20.0,14.0,BINE,2022,8,26,6
2022-08-26 07:00:00,2.0,2.268,34.0,2.024,31.0,17.0,BINE,2022,8,26,7
2022-08-26 08:00:00,1.3,2.991,50.3,3.574,41.0,18.5,BINE,2022,8,26,8
2022-08-26 09:00:00,7.9,2.439,48.5,3.818,54.0,20.0,BINE,2022,8,26,9
2022-08-26 10:00:00,18.2,2.199,49.0,3.098,40.0,21.5,BINE,2022,8,26,10
2022-08-26 11:00:00,32.0,2.012,33.0,2.36,23.0,23.0,BINE,2022,8,26,11
2022-08-26 12:00:00,41.0,1.781,25.0,1.855,21.0,19.75,BINE,2022,8,26,12
2022-08-26 13:00:00,48.6,1.617,16.5,1.626,18.0,16.5,BINE,2022,8,26,13
2022-08-26 14:00:00,54.4,1.569,10.6,1.524,14.5,13.25,BINE,2022,8,26,14
2022-08-26 15:00:00,51.2,1.591,10.5,1.34,11.0,10.0,BINE,2022,8,26,15
2022-08-26 16:00:00,44.9,1.593,8.7,1.364,12.0,13.0,BINE,2022,8,26,16
2022-08-26 17:00:00,43.1,1.604,8.9,1.211,20.0,19.0,BINE,2022,8,26,17
2022-08-26 18:00:00,45.2,1.645,10.7,1.209,23.0,25.0,BINE,2022,8,26,18
2022-08-26 19:00:00,42.8,1.672,12.7,1.106,28.0,14.0,BINE,2022,8,26,19
2022-08-26 20:00:00,39.0,1.703,16.5,1.091,20.0,15.0,BINE,2022,8,26,20
2022-08-26 21:00:00,36.6,1.655,12.1,1.053,13.0,14.5,BINE,2022,8,26,21
2022-08-26 22:00:00,29.6,1.669,12.5,1.067,14.0,14.0,BINE,2022,8,26,22
2022-08-26 23:00:00,26.1,1.683,12.5,1.022,16.0,14.0,BINE,2022,8,26,23
2022-08-27 00:00:00,27.7,1.667,11.6,1.049,16.0,12.0,BINE,2022,8,27,0
2022-08-27 01:00:00,25.5,1.627,10.0,0.976,22.0,8.0,BINE,2022,8,27,1
2022-08-27 02:00:00,22.2,1.627,13.4,0.997,11.0,7.666666666666667,BINE,2022,8,27,2
2022-08-27 03:00:00,23.6,1.602,13.2,0.926,11.0,7.333333333333333,BINE,2022,8,27,3
2022-08-27 04:00:00,21.1,1.603,13.5,0.933,18.0,7.0,BINE,2022,8,27,4
2022-08-27 05:00:00,16.2,1.629,17.5,0.877,10.0,8.5,BINE,2022,8,27,5
2022-08-27 06:00:00,4.7,1.81,37.3,1.085,13.0,10.0,BINE,2022,8,27,6
2022-08-27 07:00:00,1.0,1.978,41.5,1.384,20.0,17.0,BINE,2022,8,27,7
2022-08-27 08:00:00,2.4,2.179,42.0,1.762,28.0,18.0,BINE,2022,8,27,8
2022-08-27 09:00:00,11.5,2.054,35.2,2.008,29.0,19.0,BINE,2022,8,27,9
2022-08-27 10:00:00,22.6,1.922,30.0,2.0,16.0,20.0,BINE,2022,8,27,10
2022-08-27 11:00:00,33.8,1.907,30.6,1.891,42.0,21.0,BINE,2022,8,27,11
2022-08-27 12:00:00,48.3,1.732,14.9,1.708,20.0,22.0,BINE,2022,8,27,12
2022-08-27 13:00:00,45.6,1.601,8.2,1.312,10.0,21.833333333333332,BINE,2022,8,27,13
2022-08-27 14:00:00,44.1,1.586,8.4,1.171,16.0,21.666666666666668,BINE,2022,8,27,14
2022-08-27 15:00:00,45.5,1.588,6.9,1.17,7.0,21.5,BINE,2022,8,27,15
2022-08-27 16:00:00,46.0,1.608,6.9,1.047,12.0,21.333333333333332,BINE,2022,8,27,16
2022-08-27 17:00:00,45.1,1.627,6.8,1.055,16.0,21.166666666666668,BINE,2022,8,27,17
2022-08-27 18:00:00,42.1,1.599,7.4,0.977,23.0,21.0,BINE,2022,8,27,18
2022-08-27 19:00:00,33.1,1.76,19.9,1.216,27.0,20.0,BINE,2022,8,27,19
2022-08-27 20:00:00,29.1,1.801,20.3,0.984,37.0,17.0,BINE,2022,8,27,20
2022-08-27 21:00:00,4.2,2.211,47.4,1.385,50.0,30.0,BINE,2022,8,27,21
2022-08-27 22:00:00,11.2,1.988,36.2,1.496,22.0,16.0,BINE,2022,8,27,22
2022-08-27 23:00:00,21.3,1.83,24.2,1.294,18.0,17.0,BINE,2022,8,27,23
2022-08-28 00:00:00,23.2,1.775,22.7,1.206,18.0,18.0,BINE,2022,8,28,0
2022-08-28 01:00:00,28.6,1.63,8.9,1.014,12.0,7.0,BINE,2022,8,28,1
2022-08-28 02:00:00,30.4,1.605,7.5,0.897,9.5,7.157894736842105,BINE,2022,8,28,2
2022-08-28 03:00:00,28.1,1.604,7.9,0.842,7.0,7.315789473684211,BINE,2022,8,28,3
2022-08-28 04:00:00,26.9,1.609,8.3,0.81,9.0,7.473684210526316,BINE,2022,8,28,4
2022-08-28 05:00:00,26.1,1.606,10.2,0.899,5.0,7.631578947368421,BINE,2022,8,28,5
2022-08-28 06:00:00,28.6,1.602,7.8,0.834,9.0,7.7894736842105265,BINE,2022,8,28,6
2022-08-28 07:00:00,24.6,1.646,12.4,0.853,4.0,7.947368421052632,BINE,2022,8,28,7
2022-08-28 08:00:00,22.7,1.646,13.6,0.896,4.0,8.105263157894736,BINE,2022,8,28,8
2022-08-28 09:00:00,22.8,1.667,14.8,1.0,7.0,8.263157894736842,BINE,2022,8,28,9
2022-08-28 10:00:00,30.1,1.659,11.7,1.198,7.0,8.421052631578947,BINE,2022,8,28,10
2022-08-28 11:00:00,38.3,1.665,10.8,1.409,7.0,8.578947368421053,BINE,2022,8,28,11
2022-08-28 12:00:00,43.7,1.656,9.2,1.304,7.0,8.736842105263158,BINE,2022,8,28,12
2022-08-28 13:00:00,50.8,1.698,12.3,1.231,7.0,8.894736842105264,BINE,2022,8,28,13
2022-08-28 14:00:00,62.8,1.679,8.7,1.087,8.0,9.052631578947368,BINE,2022,8,28,14
2022-08-28 15:00:00,59.0,1.686,8.6,1.116,13.0,9.210526315789473,BINE,2022,8,28,15
2022-08-28 16:00:00,50.9,1.651,7.5,1.016,21.0,9.368421052631579,BINE,2022,8,28,16
2022-08-28 17:00:00,42.8,1.64,8.1,0.975,22.0,9.526315789473685,BINE,2022,8,28,17
2022-08-28 18:00:00,39.2,1.722,16.5,0.857,29.0,9.68421052631579,BINE,2022,8,28,18
2022-08-28 19:00:00,26.3,1.878,25.9,0.947,30.0,9.842105263157894,BINE,2022,8,28,19
2022-08-28 20:00:00,21.6,1.94,32.4,1.232,14.0,10.0,BINE,2022,8,28,20
2022-08-28 21:00:00,11.6,2.099,44.8,1.474,21.0,20.0,BINE,2022,8,28,21
2022-08-28 22:00:00,17.7,2.041,34.0,1.381,19.0,13.0,BINE,2022,8,28,22
2022-08-28 23:00:00,15.2,1.975,32.0,1.347,14.0,16.0,BINE,2022,8,28,23
2022-08-29 00:00:00,19.1,1.855,24.7,1.328,18.0,18.0,BINE,2022,8,29,0
2022-08-29 01:00:00,25.2,1.729,13.3,1.155,17.0,7.0,BINE,2022,8,29,1
2022-08-29 02:00:00,27.6,1.668,9.5,1.133,19.0,12.0,BINE,2022,8,29,2
2022-08-29 03:00:00,28.9,1.621,6.8,0.911,14.0,7.0,BINE,2022,8,29,3
2022-08-29 04:00:00,24.9,1.624,7.0,0.832,10.0,9.5,BINE,2022,8,29,4
2022-08-29 05:00:00,9.7,1.776,25.2,1.016,14.0,12.0,BINE,2022,8,29,5
2022-08-29 06:00:00,1.8,2.15,34.7,1.428,20.0,18.0,BINE,2022,8,29,6
2022-08-29 07:00:00,1.5,2.868,44.7,2.295,41.0,19.0,BINE,2022,8,29,7
2022-08-29 08:00:00,1.2,3.0,48.1,2.898,47.0,28.0,BINE,2022,8,29,8
2022-08-29 09:00:00,14.0,2.237,38.8,2.633,36.0,24.2,BINE,2022,8,29,9
2022-08-29 10:00:00,29.5,1.878,27.5,2.475,17.0,20.4,BINE,2022,8,29,10
2022-08-29 11:00:00,37.0,1.923,28.5,1.81,22.0,16.6,BINE,2022,8,29,11
2022-08-29 12:00:00,44.5,1.895,24.5,1.582,21.0,12.8,BINE,2022,8,29,12
2022-08-29 13:00:00,41.3,1.752,11.4,1.401,8.0,9.0,BINE,2022,8,29,13
2022-08-29 14:00:00,42.5,1.638,8.7,1.32,17.0,18.0,BINE,2022,8,29,14
2022-08-29 15:00:00,39.4,1.628,8.8,1.126,14.0,27.0,BINE,2022,8,29,15
2022-08-29 16:00:00,39.4,1.665,7.9,1.013,29.0,36.0,BINE,2022,8,29,16
2022-08-29 17:00:00,29.4,1.746,12.6,0.971,44.0,45.0,BINE,2022,8,29,17
2022-08-29 18:00:00,5.2,2.799,19.85,1.758,50.0,28.0,BINE,2022,8,29,18
2022-08-29 19:00:00,18.4,1.962,27.1,1.656,48.63636363636363,27.321428571428573,BINE,2022,8,29,19
2022-08-29 20:00:00,19.438095238095237,,26.30952380952381,1.6274761904761903,47.27272727272727,26.642857142857142,BINE,2022,8,29,20
2022-08-29 21:00:00,20.476190476190474,,25.51904761904762,1.598952380952381,45.90909090909091,25.964285714285715,BINE,2022,8,29,21
2022-08-29 22:00:00,21.514285714285712,,24.728571428571428,1.5704285714285713,44.54545454545455,25.285714285714285,BINE,2022,8,29,22
2022-08-29 23:00:00,22.55238095238095,,23.93809523809524,1.541904761904762,43.18181818181818,24.607142857142858,BINE,2022,8,29,23
2022-08-30 00:00:00,23.59047619047619,,23.14761904761905,1.5133809523809523,41.81818181818182,23.92857142857143,BINE,2022,8,30,0
2022-08-30 01:00:00,24.62857142857143,,22.357142857142858,1.4848571428571429,40.45454545454545,23.25,BINE,2022,8,30,1
2022-08-30 02:00:00,25.666666666666668,,21.566666666666666,1.4563333333333333,39.09090909090909,22.57142857142857,BINE,2022,8,30,2
2022-08-30 03:00:00,26.704761904761906,,20.77619047619048,1.4278095238095236,37.72727272727273,21.892857142857142,BINE,2022,8,30,3
2022-08-30 04:00:00,27.742857142857144,,19.985714285714288,1.3992857142857142,36.36363636363637,21.214285714285715,BINE,2022,8,30,4
2022-08-30 05:00:00,28.78095238095238,,19.195238095238096,1.3707619047619046,35.0,20.535714285714285,BINE,2022,8,30,5
2022-08-30 06:00:00,29.819047619047623,,18.404761904761905,1.3422380952380952,33.63636363636364,19.857142857142858,BINE,2022,8,30,6
2022-08-30 07:00:00,30.85714285714286,,17.614285714285714,1.3137142857142856,32.27272727272727,19.17857142857143,BINE,2022,8,30,7
2022-08-30 08:00:00,31.8952380952381,,16.823809523809523,1.285190476190476,30.90909090909091,18.5,BINE,2022,8,30,8
2022-08-30 09:00:00,32.93333333333334,,16.03333333333333,1.2566666666666666,29.545454545454547,17.82142857142857,BINE,2022,8,30,9
2022-08-30 10:00:00,33.971428571428575,,15.242857142857144,1.228142857142857,28.181818181818183,17.142857142857142,BINE,2022,8,30,10
2022-08-30 11:00:00,35.00952380952381,,14.452380952380953,1.1996190476190476,26.81818181818182,16.464285714285715,BINE,2022,8,30,11
2022-08-30 12:00:00,36.04761904761905,,13.661904761904761,1.171095238095238,25.454545454545457,15.785714285714285,BINE,2022,8,30,12
2022-08-30 13:00:00,37.08571428571429,,12.871428571428572,1.1425714285714283,24.090909090909093,15.107142857142856,BINE,2022,8,30,13
2022-08-30 14:00:00,38.12380952380953,,12.08095238095238,1.114047619047619,22.72727272727273,14.428571428571427,BINE,2022,8,30,14
2022-08-30 15:00:00,39.161904761904765,,11.290476190476191,1.0855238095238096,21.363636363636367,13.75,BINE,2022,8,30,15
2022-08-30 16:00:00,40.2,1.265,10.5,1.057,20.0,13.071428571428571,BINE,2022,8,30,16
2022-08-30 17:00:00,29.7,1.378,15.1,0.979,27.0,12.392857142857142,BINE,2022,8,30,17
2022-08-30 18:00:00,22.2,1.56,23.7,1.204,21.0,11.714285714285715,BINE,2022,8,30,18
2022-08-30 19:00:00,22.4,1.405,20.6,1.177,16.0,11.035714285714285,BINE,2022,8,30,19
2022-08-30 20:00:00,24.8,1.199,19.6,1.089,17.0,10.357142857142858,BINE,2022,8,30,20
2022-08-30 21:00:00,25.8,1.318,24.3,1.144,18.0,9.678571428571427,BINE,2022,8,30,21
2022-08-30 22:00:00,18.1,1.221,27.2,1.259,23.0,9.0,BINE,2022,8,30,22
2022-08-30 23:00:00,7.2,1.344,39.8,1.316,40.0,8.0,BINE,2022,8,30,23
2022-08-31 00:00:00,7.7,1.369,38.2,1.402,23.0,9.0,BINE,2022,8,31,0
2022-08-31 01:00:00,11.0,1.173,26.4,1.338,24.0,9.0,BINE,2022,8,31,1
2022-08-31 02:00:00,18.4,1.02,7.5,1.138,13.0,14.0,BINE,2022,8,31,2
2022-08-31 03:00:00,17.9,1.022,7.8,0.989,19.0,11.0,BINE,2022,8,31,3
2022-08-31 04:00:00,13.8,1.089,12.3,0.939,16.0,9.0,BINE,2022,8,31,4
2022-08-31 05:00:00,10.6,1.164,19.1,0.975,14.0,9.0,BINE,2022,8,31,5
2022-08-31 06:00:00,6.9,1.302,28.5,1.124,17.0,7.0,BINE,2022,8,31,6
2022-08-31 07:00:00,1.6,1.747,37.8,1.435,18.0,15.0,BINE,2022,8,31,7
2022-08-31 08:00:00,2.1,1.994,43.8,2.061,30.0,16.0,BINE,2022,8,31,8
2022-08-31 09:00:00,6.6,1.868,48.5,2.813,31.0,16.5,BINE,2022,8,31,9
2022-08-31 10:00:00,20.1,1.429,29.7,2.651,27.0,17.0,BINE,2022,8,31,10
2022-08-31 11:00:00,37.8,1.116,17.3,1.951,12.0,17.5,BINE,2022,8,31,11
2022-08-31 12:00:00,53.5,1.178,17.1,1.688,10.0,18.0,BINE,2022,8,31,12
2022-08-31 13:00:00,69.1,1.276,19.1,1.584,29.0,18.5,BINE,2022,8,31,13
2022-08-31 14:00:00,82.2,1.236,16.2,1.4,18.0,19.0,BINE,2022,8,31,14
2022-08-31 15:00:00,75.9,1.248,15.2,1.244,34.0,22.0,BINE,2022,8,31,15
2022-08-31 16:00:00,60.9,1.167,11.6,1.251,32.0,35.0,BINE,2022,8,31,16
2022-08-31 17:00:00,40.5,1.131,13.9,1.172,25.0,20.0,BINE,2022,8,31,17
2022-08-31 18:00:00,24.1,1.355,30.1,1.14,42.0,32.0,BINE,2022,8,31,18
2022-08-31 19:00:00,10.7,1.741,44.5,1.48,24.0,19.0,BINE,2022,8,31,19
2022-08-31 20:00:00,13.2,1.458,32.8,1.451,14.0,9.0,BINE,2022,8,31,20
2022-08-31 21:00:00,11.8,1.287,30.3,1.378,10.0,12.5,BINE,2022,8,31,21
2022-08-31 22:00:00,11.2,1.316,26.8,1.377,18.0,16.0,BINE,2022,8,31,22
2022-08-31 23:00:00,5.9,1.407,36.6,1.463,17.0,16.0,BINE,2022,8,31,23
2022-09-01 00:00:00,6.7,1.463,31.1,1.51,22.0,15.0,BINE,2022,9,1,0
2022-09-01 01:00:00,10.4,1.093,15.2,1.399,19.0,11.666666666666666,BINE,2022,9,1,1
2022-09-01 02:00:00,10.6,1.014,13.9,1.172,11.0,8.333333333333332,BINE,2022,9,1,2
2022-09-01 03:00:00,8.0,1.089,15.3,1.03,13.0,5.0,BINE,2022,9,1,3
2022-09-01 04:00:00,1.7,1.133,22.0,1.181,17.0,14.0,BINE,2022,9,1,4
2022-09-01 05:00:00,1.8,1.011,26.2,1.22,20.0,5.0,BINE,2022,9,1,5
2022-09-01 06:00:00,4.0,1.168,26.7,1.301,19.0,8.0,BINE,2022,9,1,6
2022-09-01 07:00:00,0.9,1.699,34.7,1.773,19.0,9.0,BINE,2022,9,1,7
2022-09-01 08:00:00,3.7,1.569,31.5,2.146,32.0,10.0,BINE,2022,9,1,8
2022-09-01 09:00:00,10.3,1.245,26.1,2.545,18.0,11.75,BINE,2022,9,1,9
2022-09-01 10:00:00,18.7,1.327,25.4,2.529,10.0,13.5,BINE,2022,9,1,10
2022-09-01 11:00:00,27.7,1.406,30.2,2.1,14.0,15.25,BINE,2022,9,1,11
2022-09-01 12:00:00,42.7,1.192,30.2,1.933,23.0,17.0,BINE,2022,9,1,12
2022-09-01 13:00:00,53.4,1.184,29.5,1.849,19.0,16.0,BINE,2022,9,1,13
2022-09-01 14:00:00,54.9,1.061,22.4,1.558,22.0,11.0,BINE,2022,9,1,14
2022-09-01 15:00:00,38.3,1.156,18.8,1.373,28.0,22.0,BINE,2022,9,1,15
2022-09-01 16:00:00,54.8,1.148,19.7,1.508,37.5,30.0,BINE,2022,9,1,16
2022-09-01 17:00:00,41.3,1.219,23.2,1.332,47.0,38.0,BINE,2022,9,1,17
2022-09-01 18:00:00,40.3,1.114,24.5,1.299,30.0,24.0,BINE,2022,9,1,18
2022-09-01 19:00:00,31.6,1.305,28.6,1.347,26.0,13.0,BINE,2022,9,1,19
2022-09-01 20:00:00,25.6,1.119,25.5,1.278,30.0,23.0,BINE,2022,9,1,20
2022-09-01 21:00:00,22.0,1.024,19.8,1.215,16.0,9.0,BINE,2022,9,1,21
2022-09-01 22:00:00,9.8,1.026,22.9,1.33,20.0,7.0,BINE,2022,9,1,22
2022-09-01 23:00:00,9.4,1.101,24.8,1.392,24.0,10.0,BINE,2022,9,1,23
2022-09-02 00:00:00,15.5,0.794,16.1,1.247,12.0,9.0,BINE,2022,9,2,0
2022-09-02 01:00:00,15.5,0.772,20.4,1.179,20.0,4.0,BINE,2022,9,2,1
2022-09-02 02:00:00,14.8,0.844,15.0,1.122,15.0,11.0,BINE,2022,9,2,2
2022-09-02 03:00:00,17.6,0.801,17.8,1.023,12.0,12.0,BINE,2022,9,2,3
2022-09-02 04:00:00,19.4,0.718,13.4,1.022,9.0,7.0,BINE,2022,9,2,4
2022-09-02 05:00:00,16.5,0.748,14.3,0.979,8.0,9.0,BINE,2022,9,2,5
2022-09-02 06:00:00,10.7,1.031,24.2,1.043,17.0,8.0,BINE,2022,9,2,6
2022-09-02 07:00:00,6.7,1.228,35.8,1.404,16.0,8.0,BINE,2022,9,2,7
