DateTime,O3,CO,NO2,SO2,PM10,PM2.5,Estacion
25/12/2022 08:00,15.33,0.4,10.6,1.37,25,13,AGUA SANTA
25/12/2022 09:00,21.01,0.339,8.4,0.62,25,16,AGUA SANTA
25/12/2022 10:00,22.28,0.28,7.7,0.7,6,,AGUA SANTA
25/12/2022 11:00,28.81,0.253,5.2,0.93,,1,AGUA SANTA
25/12/2022 12:00,32.41,0.236,4.5,0.59,,,AGUA SANTA
25/12/2022 13:00,33.98,0.197,1.9,0.9,1,,AGUA SANTA
25/12/2022 14:00,28.64,0.226,4,0.99,32,20,AGUA SANTA
25/12/2022 15:00,29.7,0.29,5.9,0.84,48,5,AGUA SANTA
25/12/2022 16:00,29.41,0.322,7.6,1.17,24,24,AGUA SANTA
25/12/2022 17:00,22.88,0.301,6,0.71,44,27,AGUA SANTA
25/12/2022 18:00,24.92,0.264,5.2,0.74,36,21,AGUA SANTA
25/12/2022 19:00,23.43,0.323,9.2,0.58,20,23,AGUA SANTA
25/12/2022 20:00,25.71,0.302,8.9,0.41,5,,AGUA SANTA
25/12/2022 21:00,18.34,0.375,12.8,0.99,11,12,AGUA SANTA
25/12/2022 22:00,19.06,0.361,12.9,0.38,13,,AGUA SANTA
25/12/2022 23:00,21.22,0.31,6.1,0.84,37,8,AGUA SANTA
26/12/2022 00:00,17.6,0.374,11.1,0.28,20,,AGUA SANTA
26/12/2022 01:00,17.04,0.315,8.5,0.86,13,,AGUA SANTA
26/12/2022 02:00,15.34,0.3,7.4,0.3,26,10,AGUA SANTA
26/12/2022 03:00,11.7,0.323,10.6,0.87,8,,AGUA SANTA
26/12/2022 04:00,11.84,0.258,8.7,0.42,18,5,AGUA SANTA
26/12/2022 05:00,9.75,0.291,11.3,0.9,7,,AGUA SANTA
26/12/2022 06:00,4.17,0.375,15.6,0.44,28,11,AGUA SANTA
26/12/2022 07:00,2.84,0.598,15.8,1.28,21,,AGUA SANTA
26/12/2022 08:00,5.55,0.841,17.8,1.18,39,3,AGUA SANTA
26/12/2022 09:00,14.77,0.636,18.9,1.46,15,1,AGUA SANTA
26/12/2022 10:00,23.04,0.444,11.9,0.46,7,,AGUA SANTA
26/12/2022 11:00,28.25,0.404,8.3,1.05,,,AGUA SANTA
26/12/2022 12:00,34.9,0.248,6.1,0.61,,,AGUA SANTA
26/12/2022 13:00,38.8,0.222,4.3,0.94,5,,AGUA SANTA
26/12/2022 14:00,44.39,0.199,3.4,1.41,8,,AGUA SANTA
26/12/2022 15:00,41.29,0.252,7.1,2.57,27,1,AGUA SANTA
26/12/2022 16:00,34.07,0.315,11,1.51,28,9,AGUA SANTA
26/12/2022 17:00,36.95,0.28,9.6,0.93,44,33,AGUA SANTA
26/12/2022 18:00,28.62,0.434,14,1.72,38,28,AGUA SANTA
26/12/2022 19:00,15.46,0.608,23.9,1.05,41,21,AGUA SANTA
26/12/2022 20:00,12.8,0.562,20.7,1.16,38,25,AGUA SANTA
26/12/2022 21:00,11.97,0.535,18.9,0.74,20,18,AGUA SANTA
26/12/2022 22:00,12.52,0.508,20.4,0.92,25,26,AGUA SANTA
26/12/2022 23:00,25.76,0.267,10,0.85,24,11,AGUA SANTA
27/12/2022 00:00,32.55,0.19,5.5,0.48,23,9,AGUA SANTA
27/12/2022 01:00,33.25,0.188,5.3,1.18,9,2,AGUA SANTA
27/12/2022 02:00,34.2,0.162,4.1,,17,,AGUA SANTA
27/12/2022 03:00,32.35,0.172,4.4,0.93,11,1,AGUA SANTA
27/12/2022 04:00,24.02,0.215,8.7,0.57,17,1,AGUA SANTA
27/12/2022 05:00,20.48,0.21,10.7,0.28,30,9,AGUA SANTA
27/12/2022 06:00,17.18,0.261,14,0.96,,22,AGUA SANTA
27/12/2022 07:00,14.49,0.368,18.7,0.65,28,15,AGUA SANTA
27/12/2022 08:00,14.08,0.448,22.9,0.88,28,17,AGUA SANTA
27/12/2022 09:00,19.56,0.495,18.4,0.88,24,8,AGUA SANTA
27/12/2022 10:00,27.11,0.38,13.7,0.72,32,12,AGUA SANTA
27/12/2022 11:00,31.62,0.359,14,1.07,,18,AGUA SANTA
27/12/2022 12:00,38.2,0.352,11.5,1,19,10,AGUA SANTA
27/12/2022 13:00,48.65,0.221,6.6,1.58,41,6,AGUA SANTA
27/12/2022 14:00,43.86,0.251,8.5,2.2,31,12,AGUA SANTA
27/12/2022 15:00,32.73,0.325,13.9,2.43,47,21,AGUA SANTA
27/12/2022 16:00,30.07,0.378,17,2.1,25,2,AGUA SANTA
27/12/2022 17:00,21.35,0.448,21.4,0.79,73,8,AGUA SANTA
27/12/2022 18:00,20.55,0.501,17.8,1.24,48,22,AGUA SANTA
27/12/2022 19:00,19.99,0.5,15.4,0.7,40,32,AGUA SANTA
27/12/2022 20:00,18.58,0.483,15,0.69,39,24,AGUA SANTA
27/12/2022 21:00,14.42,0.52,18.1,0.87,39,30,AGUA SANTA
27/12/2022 22:00,14.2,0.501,19.3,1.02,29,19,AGUA SANTA
27/12/2022 23:00,17.26,0.385,15,0.24,33,15,AGUA SANTA
28/12/2022 00:00,13.49,0.394,17.5,1,21,21,AGUA SANTA
28/12/2022 01:00,12.18,0.44,17.8,0.81,33,4,AGUA SANTA
28/12/2022 02:00,11.07,0.389,17.8,0.7,27,24,AGUA SANTA
28/12/2022 03:00,11.36,0.329,16.4,0.71,30,14,AGUA SANTA
28/12/2022 04:00,4.68,0.401,20.1,0.79,33,28,AGUA SANTA
28/12/2022 05:00,1.85,0.544,19.3,0.85,63,43,AGUA SANTA
28/12/2022 06:00,1.87,0.657,18.8,1.32,61,40,AGUA SANTA
28/12/2022 07:00,2.66,0.7,17.2,1.57,70,39,AGUA SANTA
28/12/2022 08:00,5.98,1.004,21.3,1.81,79,38,AGUA SANTA
28/12/2022 09:00,14.03,0.672,20.3,1.8,51,28,AGUA SANTA
28/12/2022 10:00,25.83,0.525,18.4,0.9,19,5,AGUA SANTA
28/12/2022 11:00,37.11,0.339,11,1.23,21,5,AGUA SANTA
28/12/2022 12:00,42.29,0.247,6.5,1.17,14,,AGUA SANTA
28/12/2022 13:00,41.65,0.194,4.1,0.68,28,,AGUA SANTA
28/12/2022 14:00,45.94,0.151,1.5,0.83,34,1,AGUA SANTA
28/12/2022 15:00,47.1,0.211,4.2,0.93,38,,AGUA SANTA
28/12/2022 16:00,45.42,0.235,5.9,0.76,42,12,AGUA SANTA
28/12/2022 17:00,37.45,0.39,12.7,1.08,36,4,AGUA SANTA
28/12/2022 18:00,28.46,0.658,22.9,1.98,62,33,AGUA SANTA
28/12/2022 19:00,21.29,0.668,24.7,0.85,100,25,AGUA SANTA
28/12/2022 20:00,16.39,0.696,29,1.47,41,22,AGUA SANTA
28/12/2022 21:00,12.73,0.76,31.1,1.45,46,23,AGUA SANTA
28/12/2022 22:00,12.49,0.73,28.5,1.39,70,28,AGUA SANTA
28/12/2022 23:00,6.16,0.914,34.2,1.86,64,24,AGUA SANTA
29/12/2022 00:00,6.75,0.835,28.6,0.99,66,28,AGUA SANTA
29/12/2022 01:00,1.71,0.952,31.8,1.61,65,28,AGUA SANTA
29/12/2022 02:00,2.25,0.799,29.1,1.4,46,14,AGUA SANTA
29/12/2022 03:00,2.56,0.803,27.4,1.44,77,29,AGUA SANTA
29/12/2022 04:00,2.33,0.952,26.2,1.05,106,41,AGUA SANTA
29/12/2022 05:00,1.85,0.831,25.5,1.92,86,44,AGUA SANTA
29/12/2022 06:00,2.09,0.983,24.9,1.91,95,41,AGUA SANTA
29/12/2022 07:00,3.01,0.874,23.1,1.93,91,26,AGUA SANTA
29/12/2022 08:00,4.98,1.16,27.3,2.91,120,47,AGUA SANTA
29/12/2022 09:00,12.33,0.769,25.8,2.06,104,32,AGUA SANTA
29/12/2022 10:00,22.26,0.591,20.6,1.3,45,22,AGUA SANTA
29/12/2022 11:00,30.34,0.458,15,1.4,47,21,AGUA SANTA
29/12/2022 12:00,35.88,0.36,7.6,1.04,35,13,AGUA SANTA
29/12/2022 13:00,42.75,0.264,4,0.86,38,3,AGUA SANTA
29/12/2022 14:00,40.41,0.341,6.1,0.95,17,1,AGUA SANTA
29/12/2022 15:00,42.56,0.254,3.3,0.91,41,5,AGUA SANTA
29/12/2022 16:00,39.86,0.255,3.8,0.9,27,1,AGUA SANTA
29/12/2022 17:00,31.78,0.46,13.1,1.44,43,22,AGUA SANTA
29/12/2022 18:00,23.22,0.65,21.7,0.91,78,16,AGUA SANTA
29/12/2022 19:00,28.49,0.489,14.9,1.35,64,23,AGUA SANTA
29/12/2022 20:00,13.74,0.691,25.2,1.02,49,24,AGUA SANTA
29/12/2022 21:00,11.57,0.742,26.4,1.3,46,17,AGUA SANTA
29/12/2022 22:00,14.08,0.602,21.5,1.32,39,8,AGUA SANTA
29/12/2022 23:00,17.62,0.448,17.2,0.82,38,13,AGUA SANTA
30/12/2022 00:00,23.44,0.332,13.1,1.36,29,6,AGUA SANTA
30/12/2022 01:00,28.55,0.253,8.6,1.06,28,17,AGUA SANTA
30/12/2022 02:00,26.55,0.266,7.7,1.16,25,7,AGUA SANTA
30/12/2022 03:00,13.22,0.371,13.2,0.93,45,27,AGUA SANTA
30/12/2022 04:00,2.99,0.551,19.7,1.26,45,30,AGUA SANTA
30/12/2022 05:00,5.27,0.49,17.9,0.8,51,29,AGUA SANTA
30/12/2022 06:00,2.27,0.936,21.3,1.89,60,31,AGUA SANTA
30/12/2022 07:00,2.63,1.252,19.4,1.88,69,24,AGUA SANTA
30/12/2022 08:00,3.35,1.081,25.2,3.03,84,29,AGUA SANTA
30/12/2022 09:00,6.33,0.932,24.6,1.83,74,30,AGUA SANTA
30/12/2022 10:00,14.39,0.725,22.9,2.27,78,24,AGUA SANTA
30/12/2022 11:00,24.85,0.492,13.8,1.36,56,19,AGUA SANTA
30/12/2022 12:00,29.82,0.408,10.5,2.03,30,24,AGUA SANTA
30/12/2022 13:00,31.08,0.326,7.4,1.6,44,23,AGUA SANTA
30/12/2022 14:00,24.16,0.381,11.2,1.04,29,8,AGUA SANTA
30/12/2022 15:00,25.21,0.377,8.8,1.14,40,8,AGUA SANTA
30/12/2022 16:00,17.05,0.576,16.8,1.41,44,25,AGUA SANTA
30/12/2022 17:00,12.66,0.77,17.5,1.12,94,23,AGUA SANTA
30/12/2022 18:00,5.42,0.974,21.5,1.48,72,27,AGUA SANTA
30/12/2022 19:00,4.53,1.11,23.8,1.44,58,23,AGUA SANTA
30/12/2022 20:00,2.02,1.297,25.1,1.05,42,10,AGUA SANTA
30/12/2022 21:00,3.7,0.954,22.2,1.42,18,15,AGUA SANTA
30/12/2022 22:00,1.76,1.291,18.7,1.57,55,24,AGUA SANTA
30/12/2022 23:00,1.73,1.194,17.3,1.3,48,23,AGUA SANTA
31/12/2022 00:00,2.01,0.98,18.4,1.59,38,21,AGUA SANTA
31/12/2022 01:00,1.72,0.997,20.5,1.18,36,22,AGUA SANTA
31/12/2022 02:00,3.63,0.598,17,0.72,28,19,AGUA SANTA
31/12/2022 03:00,7.97,0.339,10.6,1.01,12,8,AGUA SANTA
31/12/2022 04:00,2.52,0.55,14.9,0.81,32,11,AGUA SANTA
31/12/2022 05:00,2.17,0.589,15.6,0.96,35,37,AGUA SANTA
31/12/2022 06:00,2.05,0.664,14.4,1.05,49,35,AGUA SANTA
31/12/2022 07:00,2.54,0.896,14.5,1.23,40,31,AGUA SANTA
31/12/2022 08:00,5.59,0.716,19.1,1.35,48,18,AGUA SANTA
31/12/2022 09:00,10.93,0.534,14.1,0.93,,,AGUA SANTA
31/12/2022 10:00,16.97,0.503,12.6,1.13,,14,AGUA SANTA
31/12/2022 11:00,22.63,0.449,10.8,0.92,29,4,AGUA SANTA
31/12/2022 12:00,29.03,0.299,6.5,1.04,18,12,AGUA SANTA
31/12/2022 13:00,26.16,0.238,4.4,0.78,,,AGUA SANTA
31/12/2022 14:00,25.63,0.233,3.8,0.82,11,,AGUA SANTA
31/12/2022 15:00,26.59,0.278,5,0.77,9,,AGUA SANTA
31/12/2022 16:00,24.8,0.331,6.8,0.95,33,4,AGUA SANTA
31/12/2022 17:00,23.71,0.442,8.9,1.24,13,3,AGUA SANTA
31/12/2022 18:00,8.79,0.866,20.1,1.3,64,24,AGUA SANTA
31/12/2022 19:00,4.2,1.255,24.4,1.78,82,28,AGUA SANTA
31/12/2022 20:00,3.32,1.849,24.5,2.08,103,24,AGUA SANTA
31/12/2022 21:00,2.66,2.764,23.6,3.27,113,62,AGUA SANTA
31/12/2022 22:00,2.46,2.968,22.9,3.6,146,63,AGUA SANTA
31/12/2022 23:00,3.54,2.516,20.3,3.45,129,68,AGUA SANTA
01/01/2022 00:00,2.8,,,6.64,2,,BINE
01/01/2022 01:00,2.5,,,7.063,,,BINE
01/01/2022 02:00,2.9,,,6.534,,,BINE
01/01/2022 03:00,3.4,,,6.539,,,BINE
01/01/2022 04:00,3.4,,,7.173,,,BINE
01/01/2022 05:00,4.4,,55,6.062,,,BINE
01/01/2022 06:00,3.7,,52.1,6.296,,,BINE
01/01/2022 07:00,4.2,,44.1,6.817,,,BINE
01/01/2022 08:00,12.7,,35.2,7.559,,,BINE
01/01/2022 09:00,26.6,,30.5,6.181,,,BINE
01/01/2022 10:00,41.6,,19.3,4.838,,,BINE
01/01/2022 11:00,57.1,,16.5,3.616,,,BINE
01/01/2022 12:00,68.6,,13.1,3.419,,,BINE
01/01/2022 13:00,75.6,,13.1,3.292,,,BINE
01/01/2022 14:00,69.1,,12.3,2.914,,,BINE
01/01/2022 15:00,57.5,,10.7,2.471,,,BINE
01/01/2022 16:00,57.8,,10.4,2.446,,,BINE
01/01/2022 17:00,48.9,,12,2.366,,,BINE
01/01/2022 18:00,38.1,,21.7,2.524,,,BINE
01/01/2022 19:00,31.9,,25.4,2.78,,,BINE
01/01/2022 20:00,2,,,3.396,,,BINE
01/01/2022 21:00,1.1,,,4.085,,,BINE
01/01/2022 22:00,3,,,4.063,,,BINE
01/01/2022 23:00,5.2,,48.4,3.758,,,BINE
02/01/2022 00:00,3.4,,,3.834,,,BINE
02/01/2022 01:00,12.3,,34.2,3.524,,,BINE
02/01/2022 02:00,13.9,,29.1,2.982,,,BINE
02/01/2022 03:00,12.9,,28.3,2.574,,,BINE
02/01/2022 04:00,14.7,,25.9,2.403,,,BINE
02/01/2022 05:00,11.5,,26.8,2.243,,,BINE
02/01/2022 06:00,7.2,,33.7,1.981,,,BINE
02/01/2022 07:00,6.3,,35.9,2.392,,,BINE
02/01/2022 08:00,12.1,,34,3.041,,,BINE
02/01/2022 09:00,17.8,,35.9,3.369,,,BINE
02/01/2022 10:00,31.5,,19.6,2.918,,,BINE
02/01/2022 11:00,37,,13.2,2.201,,,BINE
02/01/2022 12:00,38,,15.3,1.941,,,BINE
02/01/2022 13:00,39.1,,13.2,1.853,,,BINE
02/01/2022 14:00,36.7,,16.9,1.682,,,BINE
02/01/2022 15:00,33,,19.6,1.626,,,BINE
02/01/2022 16:00,32.7,,24.8,2.005,,,BINE
02/01/2022 17:00,30.7,,23.7,1.753,,,BINE
02/01/2022 18:00,22.5,,29.7,2.007,,,BINE
02/01/2022 19:00,15.5,,26.5,2.072,,,BINE
02/01/2022 20:00,18.5,,23.2,1.906,,,BINE
02/01/2022 21:00,21,,19.9,1.644,,,BINE
02/01/2022 22:00,21.2,,20.2,1.448,,,BINE
02/01/2022 23:00,18.7,,21.3,1.37,,,BINE
03/01/2022 00:00,19.1,,15.7,1.327,,,BINE
03/01/2022 01:00,19.9,,12.9,1.266,,,BINE
03/01/2022 02:00,20.1,,11.4,1.098,,,BINE
03/01/2022 03:00,16.2,,16.6,1.071,,,BINE
03/01/2022 04:00,13.9,,17.8,1.047,,,BINE
03/01/2022 05:00,2.1,,36.2,1.251,,,BINE
03/01/2022 06:00,1.3,,33.9,1.441,,,BINE
03/01/2022 07:00,0.6,,40.2,2.225,,,BINE
03/01/2022 08:00,4,,40.2,2.878,,,BINE
03/01/2022 09:00,22.7,,26.6,2.399,,,BINE
03/01/2022 10:00,25.2,,24.2,2.212,,,BINE
03/01/2022 11:00,31.1,,31.4,2.167,,,BINE
03/01/2022 12:00,41.1,,31.6,2.183,,,BINE
03/01/2022 13:00,51.5,,22.6,1.677,,,BINE
03/01/2022 14:00,42.6,,15.7,1.46,,,BINE
03/01/2022 15:00,42.2,,10.5,1.402,16,,BINE
03/01/2022 16:00,38.8,,11.2,1.261,22,,BINE
03/01/2022 17:00,35.5,,15.5,1.235,17,,BINE
03/01/2022 18:00,18.8,,,1.617,29,,BINE
03/01/2022 19:00,4.7,,,2.207,62,,BINE
03/01/2022 20:00,4.7,,,2.71,95,,BINE
03/01/2022 21:00,4.9,,,2.549,73,,BINE
03/01/2022 22:00,5.3,,50.7,2.113,54,,BINE
03/01/2022 23:00,2,,55,2.04,56,,BINE
04/01/2022 00:00,0.5,,55.7,2.2,56,,BINE
04/01/2022 01:00,0.4,,,2.586,83,,BINE
04/01/2022 02:00,0.4,,56.2,2.645,81,,BINE
04/01/2022 03:00,0.4,,50.4,2.727,70,,BINE
04/01/2022 04:00,0.9,,42.5,2.477,55,,BINE
04/01/2022 05:00,0.6,,42.9,2.549,49,,BINE
04/01/2022 06:00,0.4,,46.9,2.935,56,,BINE
04/01/2022 07:00,0.8,,45.1,3.385,65,,BINE
04/01/2022 08:00,4.9,,,4.028,61,,BINE
04/01/2022 09:00,14,,,3.907,57,,BINE
04/01/2022 10:00,36.6,,34.3,3.457,46,,BINE
04/01/2022 11:00,49.9,,21.6,2.845,29,,BINE
04/01/2022 12:00,58.2,,32.3,2.665,38,,BINE
04/01/2022 13:00,62.1,,18.7,2.293,35,,BINE
04/01/2022 14:00,69.1,,17.4,1.993,24,,BINE
04/01/2022 15:00,66.3,,15.7,2.014,40,,BINE
04/01/2022 16:00,61.6,,16.3,1.824,41,,BINE
04/01/2022 17:00,57.8,,22.5,1.715,39,,BINE
04/01/2022 18:00,45.2,,43.5,1.852,43,,BINE
04/01/2022 19:00,38.5,,,2.287,48,,BINE
04/01/2022 20:00,6.3,,,3.484,54,,BINE
04/01/2022 21:00,1.3,,,3.82,102,,BINE
04/01/2022 22:00,0.9,,,3.924,69,,BINE
04/01/2022 23:00,1,,,4.163,82,,BINE
05/01/2022 00:00,0.6,,,4.282,123,,BINE
05/01/2022 01:00,4.6,,,4.074,102,,BINE
05/01/2022 02:00,13.6,,43,3.48,70,,BINE
05/01/2022 03:00,13.4,,37.8,2.711,53,,BINE
05/01/2022 04:00,13.3,,34.1,2.208,50,,BINE
05/01/2022 05:00,6.4,,51.7,2.221,36,,BINE
05/01/2022 06:00,1.2,,,2.007,51,,BINE
05/01/2022 07:00,1.5,,,2.846,48,,BINE
05/01/2022 08:00,4.6,,,3.852,63,,BINE
05/01/2022 09:00,11.4,,,4.556,69,,BINE
05/01/2022 10:00,30.7,,,4.269,79,,BINE
05/01/2022 11:00,56.1,,35.8,3.586,44,,BINE
05/01/2022 12:00,65.8,,26.2,3.269,34,,BINE
05/01/2022 13:00,73.4,,17,2.693,47,,BINE
05/01/2022 14:00,71.8,,14.3,2.386,32,,BINE
05/01/2022 15:00,73.9,,14.2,2.335,41,,BINE
05/01/2022 16:00,72.2,,17.3,2.507,47,,BINE
05/01/2022 17:00,65,,24.9,2.539,48,,BINE
05/01/2022 18:00,56.9,,33,2.388,45,,BINE
05/01/2022 19:00,39.6,,,2.688,50,,BINE
05/01/2022 20:00,17.6,,,3.225,54,,BINE
05/01/2022 21:00,1.3,,,4.408,74,,BINE
05/01/2022 22:00,1.4,,,5.729,103,,BINE
05/01/2022 23:00,0.9,,,5.827,165,,BINE
06/01/2022 00:00,0.6,,,5.47,167,,BINE
06/01/2022 01:00,0.6,,,4.799,112,,BINE
06/01/2022 02:00,0.6,,,4.806,115,,BINE
06/01/2022 03:00,3.6,,,4.594,86,,BINE
06/01/2022 04:00,3.9,,,3.635,75,,BINE
06/01/2022 05:00,4.9,,,3.586,60,,BINE
06/01/2022 06:00,1.4,,,3.132,63,,BINE
06/01/2022 07:00,1.5,,,3.548,66,,BINE
06/01/2022 08:00,6.7,,,4.855,70,,BINE
06/01/2022 09:00,14.7,,,4.715,79,,BINE
06/01/2022 10:00,39.4,,,4.32,61,,BINE
06/01/2022 11:00,58.3,,46.7,4.142,55,,BINE
06/01/2022 12:00,69.7,,28.1,3.951,41,,BINE
06/01/2022 13:00,72.4,,18.3,3.521,37,,BINE
06/01/2022 14:00,66.6,,12.3,3.023,49,,BINE
06/01/2022 15:00,66.1,,10.5,2.739,30,,BINE
06/01/2022 16:00,65.8,,14.5,2.707,43,,BINE
06/01/2022 17:00,61.8,,21.8,2.905,49,,BINE
06/01/2022 18:00,57,,30.2,3.095,39,,BINE
06/01/2022 19:00,35.8,,,2.764,47,,BINE
06/01/2022 20:00,26.5,,,2.697,46,,BINE
06/01/2022 21:00,23.7,,46.7,2.52,47,,BINE
06/01/2022 22:00,38.9,,18.4,1.826,217,,BINE
06/01/2022 23:00,32.8,,12.9,1.548,105,,BINE
07/01/2022 00:00,34.6,,15.8,1.602,21,,BINE
07/01/2022 01:00,26.9,,21,1.591,16,,BINE
07/01/2022 02:00,15.5,,30.2,1.527,31,,BINE
07/01/2022 03:00,14.8,,25,1.788,20,,BINE
07/01/2022 04:00,14.9,,26.3,1.925,17,,BINE
07/01/2022 05:00,4.1,,40.1,1.699,29,,BINE
07/01/2022 06:00,1.2,,44.1,1.898,31,,BINE
07/01/2022 07:00,1.4,,42.5,2.076,40,,BINE
07/01/2022 08:00,2.9,,46.5,3.447,29,,BINE
07/01/2022 09:00,5.5,,,4.547,48,,BINE
07/01/2022 10:00,14.8,,,5.582,58,,BINE
07/01/2022 11:00,31.5,,,5.934,46,,BINE
07/01/2022 12:00,47.6,,35.9,4.026,25,,BINE
07/01/2022 13:00,58.3,,18.7,2.848,29,,BINE
07/01/2022 14:00,54.8,,13.7,2.356,15,,BINE
07/01/2022 15:00,54.3,,12.3,2.225,23,,BINE
07/01/2022 16:00,49.3,,17,1.974,28,,BINE
07/01/2022 17:00,50,,22.2,1.97,25,,BINE
07/01/2022 18:00,28.3,,40.6,1.741,36,,BINE
07/01/2022 19:00,24.1,,46.3,2.013,65,,BINE
07/01/2022 20:00,15.8,,,1.953,65,,BINE
07/01/2022 21:00,11.4,,,2.099,55,,BINE
07/01/2022 22:00,11,,,2.131,48,,BINE
07/01/2022 23:00,11.9,,50.2,2.178,66,,BINE
08/01/2022 00:00,13.9,,41,1.955,44,,BINE
08/01/2022 01:00,12.7,,38.6,1.787,37,,BINE
08/01/2022 02:00,15,,32,1.534,26,,BINE
08/01/2022 03:00,7,,43.6,1.721,41,,BINE
08/01/2022 04:00,10.4,,36.6,1.665,28,,BINE
08/01/2022 05:00,6.3,,44.6,1.712,41,,BINE
08/01/2022 06:00,2.3,,45.6,2.002,32,,BINE
08/01/2022 07:00,0.9,,40.6,2.731,69,,BINE
08/01/2022 08:00,3.9,,41.1,3.638,62,,BINE
08/01/2022 09:00,10.8,,47.9,3.863,62,,BINE
08/01/2022 10:00,19.6,,,3.603,55,,BINE
08/01/2022 11:00,32.3,,40.2,2.897,43,,BINE
08/01/2022 12:00,48,,30.8,2.571,37,,BINE
08/01/2022 13:00,54.5,,22.3,2.506,28,,BINE
08/01/2022 14:00,56.9,,16,1.939,21,,BINE
08/01/2022 15:00,51.6,,21.5,2.08,63,,BINE
08/01/2022 16:00,52.8,,19.8,1.863,34,,BINE
08/01/2022 17:00,48.4,,17.2,1.817,36,,BINE
08/01/2022 18:00,41.2,,24.8,1.894,41,,BINE
08/01/2022 19:00,33.4,,34.2,1.885,42,,BINE
08/01/2022 20:00,27.6,,28.5,1.915,42,,BINE
08/01/2022 21:00,22.3,,35.1,4.268,24,,BINE
08/01/2022 22:00,33.4,,19.6,4.722,37,,BINE
08/01/2022 23:00,31.8,,20.6,1.887,39,,BINE
09/01/2022 00:00,31.7,,15.2,1.497,25,,BINE
09/01/2022 01:00,23.7,,22.9,1.336,19,,BINE
09/01/2022 02:00,19.5,,24.6,1.412,18,,BINE
09/01/2022 03:00,12.3,,29.1,1.394,24,,BINE
09/01/2022 04:00,10.9,,25,1.499,34,,BINE
09/01/2022 05:00,7.7,,27.5,1.517,28,,BINE
09/01/2022 06:00,6.1,,28.2,1.598,24,,BINE
09/01/2022 07:00,5.1,,27.3,2.234,31,,BINE
09/01/2022 08:00,11,,23.3,4.147,24,,BINE
09/01/2022 09:00,21.8,,20.8,3.445,41,,BINE
09/01/2022 10:00,34.6,,15.7,2.667,31,,BINE
09/01/2022 11:00,48.1,,6.7,3.201,23,,BINE
09/01/2022 12:00,49.7,,5.5,2.123,16,,BINE
09/01/2022 13:00,55.6,,3.8,1.994,17,,BINE
09/01/2022 14:00,62.6,,3.5,1.818,9,,BINE
09/01/2022 15:00,61.6,,6.1,2.126,22,,BINE
09/01/2022 16:00,56.5,,5.7,1.972,38,,BINE
09/01/2022 17:00,61,,4.3,2.003,19,,BINE
09/01/2022 18:00,39.1,,5.4,1.473,36,,BINE
09/01/2022 19:00,25.4,,8.6,1.54,21,,BINE
09/01/2022 20:00,36.9,,4.4,1.563,36,,BINE
09/01/2022 21:00,29.7,,7.7,1.675,34,,BINE
09/01/2022 22:00,35.6,,7.7,1.79,32,,BINE
09/01/2022 23:00,41.1,,5,1.761,29,,BINE
10/01/2022 00:00,42.9,,4.2,1.597,24,,BINE
10/01/2022 01:00,42,,3.1,1.671,14,,BINE
10/01/2022 02:00,41,,5.5,1.79,16,,BINE
10/01/2022 03:00,44.3,,4.4,1.614,30,,BINE
10/01/2022 04:00,39.2,,5.2,1.422,22,,BINE
10/01/2022 05:00,34.8,,4.4,1.292,25,,BINE
10/01/2022 06:00,27.3,,7,1.314,23,,BINE
10/01/2022 07:00,20.4,,8.2,1.346,28,,BINE
10/01/2022 08:00,23.9,,6.2,1.566,22,,BINE
10/01/2022 09:00,27.7,,5.1,1.47,32,,BINE
10/01/2022 10:00,32.8,,4.2,1.479,25,,BINE
10/01/2022 11:00,34.1,,3.8,1.469,24,,BINE
10/01/2022 12:00,42.2,,3.6,1.306,22,,BINE
10/01/2022 13:00,30.3,,4.2,1.443,28,,BINE
10/01/2022 14:00,24.9,,4,1.473,33,,BINE
10/01/2022 15:00,18.7,,4.4,1.44,36,,BINE
10/01/2022 16:00,16.7,,4,1.609,18,,BINE
10/01/2022 17:00,15.1,,4.3,1.573,32,,BINE
10/01/2022 18:00,10.7,,4.4,1.833,21,,BINE
10/01/2022 19:00,10.2,,4.3,1.7,24,,BINE
10/01/2022 20:00,12.9,,3.4,1.563,14,,BINE
10/01/2022 21:00,14.8,,3.2,1.472,17,,BINE
10/01/2022 22:00,15.7,,,1.422,23,,BINE
10/01/2022 23:00,17,,,1.289,35,,BINE
11/01/2022 00:00,18.3,,,1.251,17,,BINE
11/01/2022 01:00,15.9,,,1.176,18,,BINE
11/01/2022 02:00,15.2,,,1.195,8,,BINE
11/01/2022 03:00,13.6,,3.9,1.048,9,,BINE
11/01/2022 04:00,16.3,,3.1,1.009,,,BINE
11/01/2022 05:00,10.7,,3.5,1.006,12,,BINE
11/01/2022 06:00,2.1,,4.6,1.219,16,,BINE
11/01/2022 07:00,3.3,,5.1,1.57,14,,BINE
11/01/2022 08:00,9.3,,4,2.156,10,,BINE
11/01/2022 09:00,17.6,,,1.94,21,,BINE
11/01/2022 10:00,26.9,,,1.57,,,BINE
11/01/2022 11:00,32.3,,,1.503,9,,BINE
11/01/2022 12:00,39.5,,,1.538,17,,BINE
11/01/2022 13:00,42,,3,1.342,16,,BINE
11/01/2022 14:00,53.2,,,1.442,14,,BINE
11/01/2022 15:00,44.1,,4.1,1.308,33,,BINE
11/01/2022 16:00,29.4,,3,1.137,24,,BINE
